                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                 1.1148,                 1.1355,                 1.1792,                 1.3117,                 1.4617,                   1.18,                0.81771,                0.74823,                0.83141,                0.63656,                0.91623,                0.70152,                 1.0135,                 1.0835,                0.88075,                 1.0341,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.1182,                 1.1298,                 1.1795,                 1.3197,                 1.4502,                 1.1819,                0.84551,                0.73114,                0.83296,                0.64049,                0.90788,                0.68848,                 1.0093,                  1.077,                0.85392,                 1.0315,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.0989,                 1.1198,                 1.1722,                 1.3091,                 1.4326,                  1.175,                0.83698,                 0.7461,                0.83453,                0.63877,                0.90214,                0.69437,                 1.0067,                  1.073,                0.86965,                 1.0305,               0.007921,               0.007921,               0.007921
                    108,                 1.1011,                 1.1167,                  1.178,                 1.2977,                 1.4278,                 1.1798,                0.84655,                  0.743,                0.83634,                 0.6411,                0.90254,                0.68521,                 1.0055,                 1.0775,                0.85171,                 1.0278,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.1053,                 1.1245,                 1.1747,                 1.3086,                 1.4373,                 1.1769,                 0.8405,                0.74136,                 0.8341,                0.63927,                0.90236,                0.68781,                 1.0065,                 1.0795,                0.86555,                 1.0287,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.1037,                 1.1106,                  1.175,                 1.3052,                 1.4325,                 1.1764,                  0.826,                0.74659,                0.83554,                0.64149,                0.89833,                 0.6841,                 1.0025,                  1.071,                0.85779,                 1.0236,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.1136,                 1.1129,                 1.1784,                 1.3159,                 1.4251,                 1.1804,                0.84252,                0.74543,                0.83725,                0.64072,                0.89952,                0.68261,                 1.0033,                 1.0719,                0.85197,                 1.0241,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.0979,                 1.1162,                 1.1785,                 1.2989,                 1.4355,                 1.1787,                0.83349,                0.75444,                0.83919,                0.64323,                0.89639,                0.67702,                  1.001,                  1.065,                0.85363,                 1.0212,               0.007822,               0.007822,               0.007822
                    113,                 1.0998,                 1.1147,                 1.1705,                 1.2983,                 1.4256,                 1.1704,                0.85067,                0.74095,                0.84117,                0.64106,                0.89664,                0.67566,                 1.0012,                 1.0728,                0.85528,                 1.0249,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.1001,                 1.1016,                 1.1711,                 1.3071,                 1.4225,                 1.1745,                0.85218,                0.73808,                0.84093,                0.64289,                0.89574,                0.67391,                 1.0014,                 1.0738,                0.85481,                 1.0262,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.1058,                 1.1128,                 1.1775,                 1.3086,                 1.4298,                 1.1774,                 0.8461,                0.74852,                0.83895,                0.64114,                 0.8941,                0.67589,                  1.003,                 1.0694,                0.85979,                 1.0256,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.0988,                 1.0972,                 1.1704,                 1.3081,                 1.4127,                 1.1743,                0.84134,                0.75323,                0.84341,                0.64539,                0.89444,                0.67129,                 1.0013,                 1.0658,                0.84716,                 1.0219,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.1065,                 1.1002,                 1.1739,                 1.3117,                 1.4241,                 1.1755,                 0.8452,                0.75112,                0.84478,                0.64755,                0.89231,                0.66343,                0.99711,                 1.0684,                0.83777,                 1.0218,               0.007723,               0.007723,               0.007723
                    118,                 1.1023,                 1.1071,                 1.1782,                 1.2969,                 1.4241,                  1.177,                0.82317,                0.75822,                0.84617,                0.64738,                0.88562,                0.66221,                 0.9938,                 1.0671,                0.83886,                 1.0202,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.0998,                 1.0932,                 1.1715,                 1.3013,                  1.402,                 1.1766,                0.84869,                0.75064,                0.84688,                0.65031,                0.88222,                0.65589,                0.99439,                 1.0581,                0.82633,                 1.0176,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.0973,                 1.0915,                 1.1687,                 1.2963,                 1.4071,                 1.1712,                0.83816,                0.76739,                0.85146,                0.65034,                0.88011,                0.65116,                0.99112,                  1.058,                0.82356,                 1.0163,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.1062,                 1.0954,                 1.1731,                 1.3052,                 1.4156,                 1.1748,                0.85741,                0.74763,                0.84954,                0.65052,                0.87705,                 0.6531,                0.98975,                 1.0566,                0.82396,                 1.0169,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.0952,                 1.0991,                  1.166,                 1.3036,                 1.4194,                 1.1705,                0.82835,                0.75857,                0.84507,                 0.6505,                0.87621,                0.65153,                 0.9885,                 1.0573,                0.82515,                 1.0151,               0.007624,               0.007624,               0.007624
                    123,                 1.0884,                 1.0913,                 1.1709,                 1.2836,                 1.4094,                 1.1739,                0.84732,                0.76668,                0.85274,                0.65844,                0.87043,                0.64222,                0.98778,                 1.0466,                0.81193,                 1.0109,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.0878,                 1.0912,                 1.1683,                 1.2861,                 1.4107,                 1.1741,                0.85205,                0.76017,                0.85551,                0.66069,                0.86972,                0.64198,                0.98683,                 1.0399,                0.81788,                 1.0079,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.0916,                 1.0826,                 1.1657,                 1.2971,                 1.4031,                  1.171,                0.85228,                0.76455,                0.85802,                0.66313,                0.86709,                0.63747,                0.98576,                 1.0374,                0.80734,                 1.0062,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.0891,                 1.0801,                  1.168,                 1.2879,                 1.3957,                 1.1709,                0.84982,                0.76768,                0.85686,                0.66429,                 0.8666,                0.63632,                0.98501,                 1.0375,                0.80542,                 1.0063,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.0885,                 1.0782,                 1.1653,                 1.2949,                 1.4001,                 1.1691,                0.86677,                0.77363,                0.85862,                0.66557,                0.86418,                0.63261,                0.98417,                 1.0364,                0.80184,                 1.0068,               0.007525,               0.007525,               0.007525
                    128,                 1.0915,                 1.0775,                 1.1693,                 1.2937,                 1.3878,                 1.1726,                0.86276,                0.77133,                0.86186,                0.67145,                0.85642,                0.62803,                0.98203,                 1.0273,                  0.791,                 1.0033,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.0869,                 1.0743,                  1.163,                 1.2962,                 1.3842,                  1.167,                0.85458,                0.77577,                0.86017,                0.67022,                0.85525,                0.62801,                 0.9795,                 1.0264,                0.79254,                 1.0016,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.0836,                  1.066,                 1.1587,                 1.2905,                 1.3733,                  1.164,                0.85627,                0.77458,                0.86367,                0.67103,                 0.8548,                0.62527,                0.97719,                 1.0257,                0.78774,                  1.001,              0.0074656,              0.0074656,              0.0074656
                    131,                  1.089,                 1.0587,                 1.1595,                 1.2974,                 1.3659,                 1.1694,                0.85159,                0.77825,                0.86407,                0.67332,                0.85557,                0.62313,                0.97548,                 1.0249,                0.78469,                0.99983,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.0851,                 1.0713,                  1.158,                 1.2927,                 1.3762,                 1.1658,                0.85668,                0.77827,                0.86363,                0.67543,                0.85168,                 0.6192,                0.97449,                 1.0223,                0.77916,                0.99912,               0.007426,               0.007426,               0.007426
                    133,                 1.0696,                 1.0645,                 1.1571,                 1.2722,                  1.374,                 1.1633,                0.86273,                0.77705,                0.86326,                 0.6761,                0.84976,                0.61682,                 0.9748,                 1.0225,                0.77312,                0.99934,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.0793,                 1.0676,                 1.1633,                 1.2989,                 1.3763,                 1.1701,                0.86444,                0.77394,                0.86736,                0.67935,                0.84895,                0.61355,                0.97551,                 1.0198,                0.77033,                0.99851,              0.0073864,              0.0073864,              0.0073864
                    135,                  1.084,                 1.0586,                 1.1604,                 1.2882,                 1.3637,                 1.1651,                0.86186,                0.78072,                0.86662,                  0.678,                0.84869,                0.61107,                0.97448,                  1.017,                0.77088,                0.99614,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0749,                 1.0607,                 1.1614,                 1.2773,                  1.368,                 1.1671,                0.85922,                0.78111,                0.86832,                0.68043,                0.84653,                0.60708,                0.97335,                 1.0178,                0.76275,                0.99676,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0629,                 1.0581,                 1.1556,                 1.2659,                 1.3731,                 1.1601,                0.85951,                0.78451,                0.86865,                0.68199,                0.84374,                0.60373,                0.97244,                 1.0141,                 0.7574,                0.99596,               0.007327,               0.007327,               0.007327
                    138,                 1.0723,                 1.0558,                  1.157,                 1.2744,                 1.3618,                 1.1606,                0.85391,                0.78402,                0.86871,                0.68088,                0.84538,                0.60361,                 0.9731,                 1.0084,                0.76356,                0.99496,              0.0073072,              0.0073072,              0.0073072
                    139,                  1.082,                 1.0484,                 1.1578,                 1.2926,                 1.3519,                 1.1641,                0.86448,                0.78377,                0.87012,                  0.682,                0.84178,                0.60138,                0.97186,                 1.0047,                0.75638,                0.99333,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.0707,                 1.0509,                 1.1549,                 1.2768,                 1.3628,                  1.163,                0.87334,                0.77438,                0.87056,                0.68313,                0.83919,                0.60122,                0.97035,                 1.0055,                0.75251,                0.99442,              0.0072676,              0.0072676,              0.0072676
                    141,                  1.069,                 1.0473,                 1.1541,                 1.2777,                 1.3606,                 1.1613,                0.87756,                0.77367,                0.87233,                0.68549,                0.83564,                0.60039,                0.96764,                 1.0033,                0.74943,                0.99173,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0769,                 1.0529,                 1.1588,                  1.283,                 1.3643,                 1.1642,                0.86044,                0.78874,                0.87276,                0.68789,                0.83314,                0.59879,                0.96761,                0.99959,                0.75312,                0.98918,               0.007228,               0.007228,               0.007228
                    143,                 1.0733,                  1.045,                 1.1529,                 1.2789,                 1.3544,                 1.1575,                0.85231,                0.79972,                 0.8744,                0.68932,                0.83088,                0.59506,                0.96615,                0.99766,                0.74896,                 0.9885,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0666,                  1.033,                 1.1514,                  1.259,                 1.3444,                 1.1546,                0.86205,                0.78483,                0.87291,                0.68844,                0.82954,                0.59291,                 0.9655,                0.99685,                0.75169,                0.98757,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.0587,                 1.0321,                 1.1468,                 1.2617,                 1.3458,                 1.1499,                0.86147,                0.78361,                0.87236,                0.68827,                0.82955,                0.59069,                0.96387,                0.99823,                0.74953,                0.98707,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.0629,                 1.0311,                 1.1481,                 1.2678,                 1.3314,                  1.156,                0.86873,                0.77981,                0.87277,                0.68846,                0.82769,                0.58991,                0.96203,                0.99693,                0.75252,                0.98561,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0627,                 1.0382,                 1.1511,                 1.2578,                  1.349,                 1.1559,                0.86105,                0.78344,                0.87229,                0.68864,                0.82687,                0.58798,                0.96128,                0.99576,                0.75028,                0.98478,               0.007129,               0.007129,               0.007129
                    148,                 1.0822,                 1.0493,                 1.1523,                 1.2915,                 1.3664,                 1.1557,                0.86062,                0.78841,                0.87422,                0.69056,                0.82512,                0.58607,                0.96079,                0.99451,                0.74558,                0.98442,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0614,                 1.0226,                 1.1467,                 1.2639,                 1.3193,                  1.153,                0.86685,                0.78767,                0.87638,                0.69152,                0.82396,                0.58386,                0.96013,                0.99495,                0.73538,                 0.9858,              0.0070894,              0.0070894,              0.0070894
                    150,                  1.071,                   1.04,                 1.1488,                 1.2738,                  1.345,                 1.1558,                0.86413,                0.79407,                 0.8778,                0.69273,                0.82208,                 0.5822,                0.95783,                0.99148,                0.73511,                0.98507,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0652,                 1.0239,                 1.1505,                 1.2694,                 1.3278,                 1.1595,                0.86079,                0.79231,                0.87803,                0.69347,                 0.8213,                0.58009,                0.95666,                0.99234,                0.73523,                0.98446,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0663,                 1.0325,                 1.1487,                 1.2715,                 1.3395,                 1.1572,                0.86604,                0.78534,                0.87687,                0.69391,                0.82073,                0.57885,                0.95625,                0.99269,                0.73527,                0.98526,                0.00703,                0.00703,                0.00703
                    153,                 1.0635,                 1.0293,                 1.1471,                 1.2673,                  1.337,                 1.1527,                0.87344,                0.78696,                0.87823,                0.69555,                0.81851,                0.57759,                0.95592,                0.98935,                0.73704,                0.98348,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0525,                  1.013,                 1.1421,                 1.2679,                 1.3117,                 1.1535,                0.86815,                0.79111,                0.87952,                0.69727,                0.81796,                0.57566,                 0.9552,                0.98788,                0.73311,                0.98273,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0579,                  1.009,                 1.1452,                 1.2628,                 1.3204,                 1.1534,                0.87226,                0.78891,                0.88068,                0.69857,                0.81752,                0.57556,                0.95481,                0.98706,                0.72822,                 0.9817,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0496,                 1.0108,                 1.1391,                 1.2534,                 1.3173,                 1.1462,                0.87611,                 0.7919,                0.88227,                0.69943,                0.81531,                0.57421,                 0.9537,                  0.984,                0.72515,                0.98069,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0635,                 1.0167,                 1.1456,                 1.2796,                 1.3226,                 1.1555,                0.87396,                0.79603,                0.88272,                0.70093,                0.81325,                0.57125,                0.95277,                0.98328,                 0.7215,                0.98056,               0.006931,               0.006931,               0.006931
                    158,                 1.0512,                 1.0144,                 1.1427,                 1.2577,                 1.3126,                 1.1451,                0.88128,                0.79147,                0.88378,                0.70234,                0.81155,                0.57024,                0.95196,                0.98242,                0.72166,                 0.9807,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0594,                 1.0241,                 1.1446,                 1.2639,                 1.3214,                  1.151,                0.88186,                0.79312,                0.88451,                0.70248,                 0.8115,                 0.5691,                0.95202,                0.98177,                0.72017,                0.97896,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0502,                 1.0065,                 1.1417,                 1.2523,                 1.3074,                 1.1504,                0.89207,                0.78827,                0.88639,                0.70537,                0.80997,                0.56659,                0.95111,                0.98213,                0.71381,                0.97901,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0491,                 1.0064,                 1.1415,                 1.2565,                 1.3071,                 1.1479,                0.89368,                0.78851,                 0.8868,                0.70546,                0.80869,                0.56538,                0.95043,                0.98111,                0.70818,                0.97922,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0513,                 1.0042,                  1.143,                 1.2467,                 1.3004,                  1.149,                0.88692,                0.79126,                0.88638,                0.70589,                0.80796,                0.56412,                 0.9504,                 0.9794,                0.70758,                0.97893,               0.006832,               0.006832,               0.006832
                    163,                 1.0464,                 0.9952,                 1.1362,                 1.2599,                 1.2995,                 1.1432,                0.88151,                0.79953,                 0.8874,                0.70684,                0.80643,                0.56259,                0.94967,                0.97652,                0.70654,                0.97705,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0371,                 1.0013,                  1.138,                 1.2409,                 1.2931,                 1.1423,                0.88153,                0.80074,                0.88774,                0.70705,                0.80535,                 0.5624,                0.94924,                0.97496,                0.70731,                0.97571,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0499,                0.99878,                 1.1391,                 1.2498,                 1.2994,                 1.1476,                0.87611,                0.80543,                0.88695,                 0.7071,                0.80487,                0.56224,                0.94828,                0.97378,                0.70987,                0.97583,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0437,                0.99518,                  1.138,                 1.2426,                 1.2866,                  1.145,                0.88643,                0.79996,                0.88827,                0.70833,                0.80377,                0.56024,                0.94792,                0.97296,                0.70341,                0.97512,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0458,                 1.0048,                 1.1359,                 1.2494,                 1.3053,                 1.1462,                0.88599,                0.80104,                0.88864,                0.70933,                0.80257,                0.55842,                0.94741,                0.97105,                0.70099,                0.97324,               0.006733,               0.006733,               0.006733
                    168,                 1.0422,                0.99264,                 1.1359,                 1.2509,                 1.2927,                 1.1474,                0.87728,                0.80713,                0.88841,                0.71035,                0.80104,                0.55823,                0.94612,                0.96944,                0.70262,                0.97262,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0451,                0.99025,                  1.134,                  1.258,                 1.2855,                 1.1414,                0.87279,                0.81039,                0.88848,                0.71048,                0.80014,                0.55666,                0.94527,                0.96576,                0.70474,                0.97121,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0487,                0.99317,                 1.1393,                 1.2566,                 1.2902,                  1.149,                0.88378,                0.80261,                0.88886,                0.71091,                0.79879,                0.55473,                0.94451,                0.96492,                0.70486,                0.97086,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0446,                0.99982,                  1.137,                 1.2548,                 1.2824,                 1.1444,                0.87707,                0.81013,                 0.8902,                0.71196,                0.79854,                 0.5545,                0.94413,                0.96403,                0.70316,                0.97018,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0541,                0.99927,                   1.14,                  1.269,                 1.3034,                 1.1462,                0.87624,                0.80715,                0.89079,                0.71296,                 0.7966,                0.55267,                0.94374,                0.96035,                0.70019,                 0.9685,               0.006634,               0.006634,               0.006634
                    173,                 1.0415,                0.98025,                 1.1379,                 1.2474,                  1.279,                 1.1431,                0.87769,                0.80067,                0.89055,                0.71374,                0.79559,                0.55189,                0.94306,                0.95772,                0.70084,                0.96716,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.0382,                0.98358,                 1.1331,                 1.2541,                 1.2779,                 1.1414,                0.87779,                0.80589,                0.89081,                0.71438,                0.79445,                0.54919,                0.94248,                0.95712,                0.69777,                0.96667,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0468,                0.99332,                 1.1386,                 1.2585,                 1.2887,                 1.1459,                0.87446,                0.80896,                0.89161,                0.71443,                0.79399,                0.54833,                0.94203,                 0.9558,                0.69607,                0.96662,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0423,                0.98399,                  1.134,                 1.2564,                 1.2702,                 1.1465,                0.88365,                0.80174,                0.89237,                0.71543,                0.79231,                0.54697,                0.94097,                0.95645,                0.69158,                 0.9665,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0424,                0.99015,                 1.1354,                 1.2461,                 1.2827,                  1.142,                 0.8734,                0.81094,                0.89288,                0.71638,                0.79144,                0.54637,                0.94032,                0.95612,                0.69059,                0.96629,               0.006535,               0.006535,               0.006535
                    178,                 1.0289,                0.97393,                 1.1268,                 1.2397,                 1.2648,                 1.1361,                0.87933,                0.80507,                0.89307,                0.71634,                0.79088,                0.54552,                 0.9399,                0.95537,                0.68877,                0.96648,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.0405,                0.97731,                 1.1276,                 1.2612,                  1.273,                 1.1423,                0.87675,                 0.8101,                0.89432,                0.71778,                0.79005,                  0.545,                0.93941,                 0.9544,                0.68738,                0.96569,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0244,                 0.9644,                 1.1237,                 1.2272,                 1.2607,                 1.1341,                0.87357,                0.81113,                0.89558,                 0.7187,                0.78909,                0.54379,                0.93889,                0.95214,                0.68724,                0.96464,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0314,                0.97749,                 1.1326,                 1.2356,                 1.2709,                 1.1411,                0.87686,                0.81171,                0.89607,                0.72005,                0.78841,                0.54313,                0.93853,                0.95213,                0.68298,                0.96428,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.0388,                0.98017,                 1.1337,                 1.2494,                 1.2719,                 1.1389,                 0.8784,                0.81359,                0.89652,                0.72088,                0.78728,                0.54225,                0.93798,                 0.9511,                0.68064,                0.96338,               0.006436,               0.006436,               0.006436
                    183,                 1.0239,                0.96149,                 1.1248,                 1.2302,                 1.2515,                 1.1343,                0.88136,                0.81461,                0.89604,                0.72076,                0.78649,                0.54065,                0.93756,                0.95017,                0.68044,                0.96295,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0432,                0.96934,                 1.1358,                   1.25,                 1.2657,                 1.1405,                0.88114,                0.81518,                0.89611,                0.72061,                0.78536,                0.53959,                0.93691,                0.94993,                0.67996,                0.96217,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0269,                0.95576,                 1.1263,                 1.2389,                 1.2481,                 1.1338,                0.88343,                0.81018,                0.89547,                 0.7211,                 0.7844,                0.53862,                0.93619,                0.95073,                 0.6792,                0.96202,              0.0063766,              0.0063766,              0.0063766
                    186,                  1.026,                0.96767,                 1.1281,                 1.2418,                 1.2594,                 1.1394,                 0.8786,                0.81399,                0.89648,                 0.7217,                0.78361,                0.53753,                0.93586,                0.95036,                0.67599,                0.96126,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0343,                0.97066,                 1.1287,                 1.2423,                 1.2651,                 1.1367,                0.88388,                0.81016,                0.89726,                0.72181,                0.78215,                0.53654,                0.93536,                 0.9492,                0.67466,                0.96026,               0.006337,               0.006337,               0.006337
                    188,                 1.0365,                0.96439,                  1.132,                 1.2491,                 1.2586,                 1.1424,                  0.874,                0.81695,                0.89727,                0.72231,                0.78083,                0.53567,                0.93494,                0.94745,                0.67463,                0.95995,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0355,                0.96944,                 1.1283,                 1.2466,                 1.2609,                 1.1392,                0.88064,                0.81427,                0.89819,                 0.7229,                0.78017,                0.53474,                0.93461,                  0.947,                0.67252,                   0.96,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0356,                0.96817,                 1.1294,                 1.2455,                  1.259,                 1.1369,                0.88308,                0.81176,                0.89853,                0.72316,                0.77991,                0.53426,                0.93438,                0.94654,                0.67232,                0.95966,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.0301,                0.95795,                  1.126,                 1.2416,                 1.2577,                 1.1346,                0.87979,                0.81579,                0.89871,                0.72419,                0.77915,                0.53297,                0.93413,                0.94532,                0.67047,                0.95975,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0305,                 0.9641,                 1.1285,                 1.2382,                 1.2621,                 1.1338,                0.88271,                0.81639,                0.89882,                0.72515,                0.77831,                0.53195,                0.93382,                0.94437,                0.66743,                0.95968,               0.006238,               0.006238,               0.006238
                    193,                 1.0249,                0.96153,                 1.1257,                 1.2358,                 1.2538,                 1.1326,                0.88241,                 0.8164,                0.89904,                0.72606,                0.77737,                0.53141,                0.93346,                0.94349,                0.66617,                0.95953,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0283,                0.95361,                 1.1295,                 1.2405,                 1.2514,                 1.1411,                0.87532,                0.81976,                0.89956,                0.72673,                0.77665,                0.53105,                0.93308,                0.94288,                0.66542,                0.95873,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.0243,                0.95779,                 1.1305,                 1.2312,                 1.2607,                 1.1405,                0.87881,                0.81757,                0.89987,                0.72714,                0.77589,                0.52997,                0.93294,                0.94092,                0.66434,                0.95857,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0229,                0.95323,                 1.1256,                 1.2323,                 1.2548,                 1.1369,                0.88618,                0.81302,                 0.9004,                0.72739,                0.77522,                 0.5296,                0.93269,                0.93996,                 0.6628,                0.95804,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.0309,                0.96333,                 1.1267,                 1.2527,                 1.2651,                 1.1385,                0.89102,                0.81375,                0.90092,                0.72772,                0.77465,                0.52922,                0.93242,                0.93902,                0.66224,                0.95775,               0.006139,               0.006139,               0.006139
                    198,                 1.0209,                0.94976,                 1.1275,                 1.2291,                 1.2337,                 1.1367,                0.89168,                0.81178,                0.90092,                0.72756,                0.77419,                0.52889,                0.93218,                0.93697,                0.66304,                0.95694,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0209,                0.94232,                 1.1199,                 1.2337,                 1.2291,                 1.1296,                0.89082,                0.81089,                0.90094,                0.72763,                0.77364,                0.52802,                0.93199,                0.93601,                0.66217,                0.95637,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.0354,                0.95441,                 1.1239,                 1.2401,                 1.2525,                 1.1309,                0.89316,                0.81168,                 0.9012,                0.72774,                0.77271,                0.52713,                0.93141,                0.93537,                0.66085,                0.95593,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.0184,                0.93783,                  1.125,                 1.2273,                 1.2287,                 1.1341,                0.89751,                0.81103,                0.90173,                0.72868,                0.77188,                0.52625,                0.93097,                 0.9342,                0.66037,                0.95576,              0.0060598,              0.0060598,              0.0060598
