                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    207,                0.90419,                 0.9042,                 1.2391,                      1,                 1.0602,                 1.2606,                0.79182,                0.69411,                0.78371,                0.58316,                0.94746,                0.85324,                 1.2595,                 1.0067,                0.96125,                 1.2785,               0.005941,               0.005941,               0.005941
                    208,                 0.8984,                0.90584,                  1.235,                0.99346,                 1.0591,                 1.2553,                0.79132,                0.69539,                0.78371,                0.58322,                0.94758,                0.85287,                 1.2596,                 1.0067,                0.96117,                 1.2784,              0.0059212,              0.0059212,              0.0059212
                    209,                0.89628,                0.90772,                 1.2358,                0.99053,                 1.0608,                 1.2583,                0.80018,                0.68845,                0.78375,                0.58338,                0.94767,                0.85251,                 1.2596,                 1.0071,                 0.9605,                 1.2786,              0.0059014,              0.0059014,              0.0059014
                    210,                0.89547,                0.89393,                 1.2334,                0.99232,                 1.0457,                 1.2549,                 0.7927,                0.69647,                0.78382,                0.58345,                0.94785,                 0.8519,                 1.2596,                 1.0074,                   0.96,                  1.279,              0.0058816,              0.0058816,              0.0058816
                    211,                0.89627,                0.90133,                 1.2352,                 0.9933,                  1.044,                 1.2597,                0.79122,                0.69663,                0.78416,                0.58365,                0.94792,                0.85153,                 1.2596,                 1.0076,                0.95985,                 1.2788,              0.0058618,              0.0058618,              0.0058618
                    212,                0.88609,                 0.8911,                  1.227,                0.98286,                  1.032,                 1.2517,                0.79901,                0.69263,                0.78419,                0.58384,                0.94799,                0.85115,                 1.2597,                 1.0079,                0.95951,                 1.2791,               0.005842,               0.005842,               0.005842
                    213,                0.89552,                0.89304,                 1.2307,                0.98859,                 1.0483,                 1.2559,                0.79557,                0.69489,                0.78439,                0.58407,                0.94802,                0.85073,                 1.2596,                 1.0079,                0.95995,                 1.2788,              0.0058222,              0.0058222,              0.0058222
                    214,                 0.8991,                0.89417,                 1.2391,                0.99917,                 1.0374,                  1.265,                0.79605,                0.69474,                0.78457,                 0.5841,                0.94817,                0.85042,                 1.2597,                 1.0079,                0.95992,                  1.279,              0.0058024,              0.0058024,              0.0058024
                    215,                0.89047,                0.88397,                 1.2275,                0.99039,                 1.0242,                 1.2519,                0.79653,                0.69534,                0.78476,                0.58417,                0.94824,                0.85013,                 1.2597,                  1.008,                0.95924,                  1.279,              0.0057826,              0.0057826,              0.0057826
                    216,                0.88521,                0.87315,                 1.2217,                0.98637,                 1.0164,                 1.2486,                0.79895,                0.69472,                0.78492,                0.58415,                0.94848,                0.84974,                 1.2599,                  1.008,                0.95935,                 1.2791,              0.0057628,              0.0057628,              0.0057628
                    217,                 0.8951,                0.88632,                 1.2297,                 0.9922,                  1.026,                 1.2504,                0.79852,                0.69521,                0.78502,                0.58424,                0.94856,                0.84937,                 1.2599,                 1.0084,                0.95887,                 1.2793,               0.005743,               0.005743,               0.005743
                    218,                0.89373,                0.88545,                 1.2307,                0.99017,                 1.0317,                 1.2518,                0.80014,                0.69483,                0.78509,                0.58416,                 0.9487,                0.84912,                   1.26,                 1.0087,                0.95902,                 1.2791,              0.0057232,              0.0057232,              0.0057232
                    219,                0.88407,                0.87561,                 1.2258,                0.98358,                 1.0226,                 1.2502,                0.79757,                 0.6952,                0.78478,                0.58387,                0.94874,                0.84875,                   1.26,                 1.0091,                 0.9591,                 1.2793,              0.0057034,              0.0057034,              0.0057034
                    220,                 0.8909,                0.86673,                 1.2276,                0.98523,                 1.0056,                 1.2516,                0.79527,                 0.6948,                0.78456,                0.58376,                0.94888,                0.84835,                 1.2601,                 1.0093,                0.95966,                 1.2793,              0.0056836,              0.0056836,              0.0056836
                    221,                0.88126,                0.87375,                 1.2206,                0.98134,                 1.0226,                 1.2487,                0.79096,                 0.6992,                0.78484,                0.58396,                0.94897,                0.84806,                 1.2601,                 1.0095,                0.95951,                 1.2791,              0.0056638,              0.0056638,              0.0056638
                    222,                 0.8804,                0.86361,                 1.2204,                 0.9773,                 1.0061,                 1.2469,                0.78766,                0.70065,                0.78496,                0.58411,                0.94905,                0.84771,                   1.26,                 1.0102,                0.95809,                 1.2794,               0.005644,               0.005644,               0.005644
                    223,                 0.8759,                0.87134,                 1.2171,                 0.9726,                 1.0225,                 1.2421,                0.78763,                0.70081,                0.78499,                0.58422,                0.94911,                 0.8475,                   1.26,                 1.0102,                0.95788,                 1.2794,              0.0056242,              0.0056242,              0.0056242
                    224,                0.88192,                0.85881,                  1.219,                0.98247,                 0.9922,                 1.2433,                0.79501,                0.69664,                0.78502,                0.58429,                0.94933,                0.84726,                 1.2602,                   1.01,                0.95771,                 1.2792,              0.0056044,              0.0056044,              0.0056044
                    225,                0.88479,                0.85666,                 1.2163,                0.98047,                0.99184,                 1.2394,                0.79555,                0.69416,                0.78486,                0.58402,                0.94953,                0.84687,                 1.2603,                 1.0102,                0.95778,                 1.2791,              0.0055846,              0.0055846,              0.0055846
                    226,                0.87791,                0.87707,                 1.2188,                 0.9687,                 1.0206,                 1.2435,                0.79525,                0.69374,                0.78476,                0.58391,                0.94984,                0.84654,                 1.2605,                 1.0106,                0.95757,                 1.2793,              0.0055648,              0.0055648,              0.0055648
                    227,                 0.8765,                0.86306,                 1.2119,                0.97339,                 1.0055,                 1.2379,                  0.796,                0.69318,                0.78451,                0.58363,                0.94993,                0.84626,                 1.2606,                 1.0107,                0.95774,                 1.2797,               0.005545,               0.005545,               0.005545
                    228,                0.87382,                0.86082,                 1.2169,                0.97111,                 1.0043,                 1.2409,                0.79574,                0.69389,                0.78458,                0.58349,                0.94989,                  0.846,                 1.2605,                 1.0115,                0.95627,                 1.2803,              0.0055252,              0.0055252,              0.0055252
                    229,                0.87842,                0.85354,                 1.2128,                0.97506,                0.98713,                 1.2379,                0.79516,                0.69425,                0.78447,                0.58334,                0.95001,                0.84564,                 1.2604,                 1.0118,                0.95641,                 1.2804,              0.0055054,              0.0055054,              0.0055054
                    230,                0.86696,                0.84658,                 1.2101,                0.96258,                0.99142,                 1.2361,                0.79478,                0.69536,                0.78468,                0.58339,                0.95025,                0.84531,                 1.2605,                 1.0119,                0.95673,                 1.2801,              0.0054856,              0.0054856,              0.0054856
                    231,                0.87256,                0.85107,                 1.2093,                0.97328,                 0.9911,                 1.2366,                0.79554,                 0.6949,                0.78479,                0.58339,                0.95048,                0.84504,                 1.2607,                 1.0118,                0.95674,                   1.28,              0.0054658,              0.0054658,              0.0054658
                    232,                0.86906,                0.85192,                 1.2099,                0.96647,                0.98993,                 1.2316,                0.79768,                0.69329,                0.78515,                0.58351,                0.95061,                0.84486,                 1.2607,                 1.0124,                0.95595,                 1.2801,               0.005446,               0.005446,               0.005446
                    233,                0.87144,                0.84947,                 1.2112,                0.97277,                0.98427,                 1.2362,                 0.7944,                0.69548,                0.78536,                 0.5836,                0.95079,                0.84457,                 1.2609,                 1.0125,                0.95511,                 1.2802,              0.0054262,              0.0054262,              0.0054262
                    234,                0.86247,                0.84651,                 1.2089,                0.96341,                 0.9832,                 1.2355,                0.79655,                0.69578,                0.78544,                0.58362,                0.95107,                0.84429,                 1.2611,                 1.0126,                0.95531,                 1.2802,              0.0054064,              0.0054064,              0.0054064
                    235,                0.87136,                0.85436,                 1.2107,                0.96968,                0.99362,                 1.2374,                0.79719,                0.69543,                0.78559,                0.58367,                0.95124,                0.84405,                 1.2611,                 1.0122,                0.95581,                   1.28,              0.0053866,              0.0053866,              0.0053866
                    236,                0.86364,                0.84668,                  1.207,                 0.9584,                0.98542,                 1.2316,                0.79916,                0.69501,                0.78532,                0.58361,                0.95139,                0.84393,                 1.2612,                 1.0122,                0.95631,                 1.2797,              0.0053668,              0.0053668,              0.0053668
                    237,                0.86641,                0.84121,                 1.2029,                  0.971,                0.97598,                 1.2302,                0.80039,                0.69452,                0.78543,                0.58384,                0.95154,                0.84379,                 1.2613,                 1.0123,                0.95543,                 1.2801,               0.005347,               0.005347,               0.005347
                    238,                0.86429,                0.83435,                 1.2073,                0.96454,                0.96168,                 1.2337,                0.80067,                0.69486,                0.78549,                0.58381,                0.95168,                0.84363,                 1.2614,                 1.0125,                0.95563,                 1.2805,              0.0053272,              0.0053272,              0.0053272
                    239,                0.86349,                0.82808,                 1.2061,                0.95842,                0.95822,                 1.2308,                0.80229,                0.69372,                0.78559,                0.58394,                0.95194,                0.84359,                 1.2616,                 1.0126,                0.95588,                 1.2806,              0.0053074,              0.0053074,              0.0053074
                    240,                0.85475,                0.82907,                 1.1989,                0.94925,                 0.9621,                 1.2216,                0.80298,                0.69386,                0.78568,                0.58401,                0.95225,                0.84344,                 1.2618,                 1.0129,                0.95572,                 1.2808,              0.0052876,              0.0052876,              0.0052876
                    241,                0.85642,                0.82727,                 1.1966,                0.95127,                0.96391,                 1.2216,                0.80608,                0.69253,                0.78573,                0.58408,                0.95235,                0.84319,                 1.2618,                 1.0129,                0.95588,                 1.2807,              0.0052678,              0.0052678,              0.0052678
                    242,                0.85895,                0.82756,                  1.201,                0.95977,                0.96114,                 1.2285,                0.80635,                0.69119,                0.78552,                0.58389,                0.95262,                  0.843,                  1.262,                 1.0131,                0.95595,                 1.2808,               0.005248,               0.005248,               0.005248
                    243,                0.86587,                0.84109,                 1.2054,                0.95837,                 0.9791,                 1.2278,                0.80607,                0.69224,                0.78561,                0.58401,                0.95286,                0.84283,                 1.2621,                 1.0137,                0.95509,                  1.281,              0.0052282,              0.0052282,              0.0052282
                    244,                0.86021,                0.83363,                 1.2012,                0.95902,                0.96042,                 1.2273,                0.80749,                0.68996,                0.78559,                0.58399,                 0.9531,                0.84269,                 1.2624,                 1.0146,                0.95381,                 1.2818,              0.0052084,              0.0052084,              0.0052084
                    245,                 0.8531,                  0.831,                 1.2013,                0.95312,                0.96593,                 1.2275,                0.80781,                0.68973,                0.78564,                0.58399,                0.95327,                0.84261,                 1.2625,                 1.0148,                0.95371,                 1.2821,              0.0051886,              0.0051886,              0.0051886
                    246,                 0.8592,                 0.8255,                 1.1974,                0.95719,                0.96223,                 1.2202,                0.80778,                0.68936,                0.78557,                0.58393,                0.95351,                0.84258,                 1.2627,                 1.0153,                0.95318,                 1.2822,              0.0051688,              0.0051688,              0.0051688
                    247,                  0.852,                0.81606,                 1.1978,                0.94803,                0.94402,                 1.2223,                0.80779,                0.69084,                 0.7855,                0.58376,                0.95376,                0.84236,                 1.2629,                 1.0155,                0.95295,                 1.2824,               0.005149,               0.005149,               0.005149
                    248,                0.84974,                0.81639,                 1.1966,                0.94731,                0.94643,                 1.2193,                0.81126,                0.68906,                0.78543,                0.58363,                0.95391,                0.84238,                  1.263,                 1.0157,                0.95307,                 1.2825,              0.0051292,              0.0051292,              0.0051292
                    249,                0.85764,                0.82317,                 1.1967,                0.95613,                0.96329,                 1.2234,                0.81004,                0.68988,                0.78531,                 0.5834,                0.95408,                0.84232,                 1.2631,                  1.016,                0.95285,                 1.2828,              0.0051094,              0.0051094,              0.0051094
                    250,                0.85812,                 0.8222,                 1.1972,                0.95815,                0.95406,                 1.2234,                0.81181,                0.68806,                0.78499,                0.58311,                0.95431,                0.84225,                 1.2633,                 1.0161,                0.95323,                 1.2825,              0.0050896,              0.0050896,              0.0050896
                    251,                0.84729,                0.81208,                 1.1926,                0.94405,                0.95442,                 1.2156,                0.81189,                 0.6879,                0.78493,                0.58328,                0.95453,                0.84201,                 1.2635,                 1.0164,                0.95292,                 1.2824,              0.0050698,              0.0050698,              0.0050698
                    252,                0.84266,                0.81466,                 1.1918,                0.94127,                0.95721,                 1.2199,                0.81219,                0.68685,                0.78486,                0.58315,                0.95471,                0.84192,                 1.2636,                 1.0166,                0.95287,                 1.2825,                0.00505,                0.00505,                0.00505
                    253,                0.84695,                0.80721,                 1.1888,                0.94529,                0.93712,                 1.2156,                0.81262,                0.68585,                0.78506,                0.58325,                0.95502,                0.84175,                  1.264,                 1.0172,                0.95218,                 1.2825,              0.0050302,              0.0050302,              0.0050302
                    254,                0.85385,                0.80671,                 1.1954,                0.95352,                 0.9302,                 1.2219,                0.81448,                0.68375,                0.78499,                0.58313,                0.95519,                 0.8416,                  1.264,                 1.0177,                0.95273,                 1.2824,              0.0050104,              0.0050104,              0.0050104
                    255,                0.84462,                0.80533,                 1.1884,                0.94633,                0.93056,                  1.214,                0.81239,                0.68625,                  0.785,                0.58303,                0.95551,                 0.8414,                 1.2644,                 1.0181,                0.95274,                 1.2826,              0.0049906,              0.0049906,              0.0049906
                    256,                 0.8482,                0.81158,                   1.19,                0.94624,                0.94402,                 1.2151,                0.81481,                0.68497,                0.78493,                0.58286,                0.95569,                0.84123,                 1.2645,                  1.018,                0.95362,                 1.2829,              0.0049708,              0.0049708,              0.0049708
                    257,                0.84046,                0.80534,                 1.1893,                0.93526,                 0.9345,                 1.2143,                0.81391,                0.68484,                0.78479,                0.58283,                0.95587,                0.84112,                 1.2646,                 1.0181,                0.95419,                 1.2831,               0.004951,               0.004951,               0.004951
                    258,                0.83601,                0.80746,                 1.1872,                0.93293,                0.93962,                 1.2149,                0.81229,                0.68689,                 0.7848,                0.58283,                0.95613,                0.84101,                 1.2648,                 1.0184,                0.95337,                 1.2832,              0.0049312,              0.0049312,              0.0049312
                    259,                0.84297,                 0.8126,                 1.1861,                0.94005,                0.94903,                  1.216,                0.81533,                0.68411,                0.78483,                0.58291,                0.95639,                0.84103,                  1.265,                 1.0182,                0.95388,                 1.2828,              0.0049114,              0.0049114,              0.0049114
                    260,                0.84044,                0.80412,                 1.1891,                0.94149,                0.92923,                 1.2178,                0.81441,                0.68614,                  0.785,                0.58307,                0.95662,                0.84096,                 1.2652,                 1.0177,                0.95538,                 1.2825,              0.0048916,              0.0048916,              0.0048916
                    261,                0.83949,                0.79752,                  1.186,                0.93942,                0.92745,                 1.2136,                0.81443,                0.68568,                 0.7852,                0.58324,                0.95668,                0.84093,                 1.2652,                  1.018,                 0.9549,                 1.2829,              0.0048718,              0.0048718,              0.0048718
                    262,                0.84039,                0.80012,                 1.1862,                0.93649,                0.93172,                 1.2116,                0.81064,                0.68807,                0.78517,                0.58319,                 0.9567,                0.84089,                  1.265,                 1.0183,                0.95433,                 1.2829,               0.004852,               0.004852,               0.004852
                    263,                0.83425,                0.79506,                 1.1855,                0.93336,                0.91674,                 1.2152,                0.80665,                0.69053,                0.78477,                 0.5828,                0.95695,                0.84083,                 1.2651,                 1.0183,                0.95484,                  1.283,              0.0048322,              0.0048322,              0.0048322
                    264,                  0.836,                0.79925,                 1.1824,                0.93593,                 0.9184,                 1.2117,                0.80334,                0.69416,                0.78474,                0.58287,                0.95727,                0.84082,                 1.2654,                 1.0186,                 0.9546,                 1.2831,              0.0048124,              0.0048124,              0.0048124
                    265,                0.83792,                0.79677,                 1.1828,                0.93716,                0.92359,                 1.2091,                0.80145,                0.69433,                0.78488,                 0.5828,                0.95751,                0.84077,                 1.2656,                 1.0188,                0.95366,                 1.2834,              0.0047926,              0.0047926,              0.0047926
                    266,                 0.8261,                0.78708,                 1.1782,                 0.9248,                0.91438,                 1.2038,                 0.7958,                0.69851,                0.78477,                0.58271,                0.95772,                0.84068,                 1.2656,                 1.0192,                0.95314,                 1.2837,              0.0047728,              0.0047728,              0.0047728
                    267,                0.84301,                0.80588,                 1.1849,                0.94294,                0.94625,                 1.2104,                0.79821,                0.69751,                0.78463,                0.58246,                0.95797,                0.84052,                 1.2658,                 1.0193,                0.95366,                 1.2839,               0.004753,               0.004753,               0.004753
                    268,                0.82968,                0.79636,                 1.1813,                0.92746,                 0.9296,                 1.2078,                0.80366,                0.69393,                0.78486,                0.58266,                0.95823,                0.84045,                  1.266,                 1.0196,                0.95276,                  1.284,              0.0047332,              0.0047332,              0.0047332
                    269,                0.83644,                0.78997,                 1.1819,                0.93273,                0.92384,                 1.2059,                0.80373,                0.69388,                 0.7849,                0.58274,                0.95842,                0.84056,                 1.2661,                 1.0199,                 0.9529,                 1.2843,              0.0047134,              0.0047134,              0.0047134
                    270,                0.82953,                0.78792,                 1.1828,                0.92609,                0.91453,                 1.2102,                0.79796,                0.69851,                0.78509,                0.58292,                0.95869,                0.84037,                 1.2663,                 1.0204,                0.95249,                 1.2845,              0.0046936,              0.0046936,              0.0046936
                    271,                0.82954,                0.78872,                 1.1826,                0.92289,                0.91518,                 1.2083,                 0.7999,                 0.6971,                0.78502,                0.58285,                0.95902,                0.84029,                 1.2665,                 1.0212,                0.95248,                 1.2849,              0.0046738,              0.0046738,              0.0046738
                    272,                0.82294,                0.78028,                 1.1734,                0.91981,                0.90808,                 1.2024,                0.80036,                0.69767,                0.78516,                 0.5829,                0.95932,                0.84018,                 1.2667,                 1.0212,                0.95296,                 1.2849,               0.004654,               0.004654,               0.004654
                    273,                0.82972,                0.78361,                 1.1751,                0.92815,                0.91025,                 1.2027,                0.79813,                0.69826,                 0.7852,                0.58285,                0.95961,                0.84023,                  1.267,                 1.0211,                 0.9533,                 1.2853,              0.0046342,              0.0046342,              0.0046342
                    274,                0.83162,                0.78454,                 1.1803,                0.92905,                0.91221,                 1.2113,                 0.7986,                0.69856,                0.78532,                0.58291,                0.95974,                 0.8401,                 1.2671,                 1.0215,                0.95301,                 1.2856,              0.0046144,              0.0046144,              0.0046144
                    275,                0.82667,                0.77407,                  1.176,                0.92549,                0.90837,                 1.2045,                0.79748,                0.69827,                0.78515,                0.58276,                 0.9601,                 0.8401,                 1.2673,                 1.0219,                0.95353,                  1.286,              0.0045946,              0.0045946,              0.0045946
                    276,                0.82056,                0.77548,                 1.1721,                0.91278,                0.90037,                 1.1993,                0.79677,                0.69776,                0.78508,                0.58282,                0.96041,                0.84011,                 1.2676,                  1.022,                0.95405,                 1.2862,              0.0045748,              0.0045748,              0.0045748
                    277,                0.81752,                0.78272,                 1.1703,                 0.9134,                0.91558,                 1.2023,                0.79776,                0.69719,                0.78504,                0.58294,                0.96049,                0.84016,                 1.2675,                 1.0223,                 0.9534,                 1.2861,               0.004555,               0.004555,               0.004555
                    278,                0.82731,                0.78224,                 1.1765,                0.92413,                0.90858,                 1.2059,                0.79787,                0.69638,                0.78496,                0.58281,                0.96075,                0.84021,                 1.2677,                 1.0223,                0.95416,                 1.2863,              0.0045352,              0.0045352,              0.0045352
                    279,                0.81846,                0.77077,                 1.1681,                0.91471,                0.89458,                 1.1962,                0.79415,                0.69997,                0.78516,                0.58294,                0.96106,                0.84025,                 1.2679,                 1.0226,                0.95406,                 1.2865,              0.0045154,              0.0045154,              0.0045154
                    280,                0.81703,                0.77031,                   1.17,                0.91165,                0.89888,                 1.1955,                0.79336,                0.70049,                0.78515,                0.58293,                0.96147,                0.84025,                 1.2682,                 1.0227,                0.95466,                 1.2867,              0.0044956,              0.0044956,              0.0044956
                    281,                0.82479,                0.77078,                 1.1716,                0.92106,                0.89199,                 1.2001,                 0.7916,                0.70101,                0.78512,                0.58285,                0.96163,                0.84027,                 1.2683,                 1.0228,                0.95568,                 1.2866,              0.0044758,              0.0044758,              0.0044758
                    282,                0.82862,                0.78333,                 1.1793,                0.92263,                0.91409,                 1.2026,                0.79432,                0.70132,                0.78517,                0.58282,                0.96187,                0.84039,                 1.2685,                 1.0234,                 0.9551,                 1.2874,               0.004456,               0.004456,               0.004456
                    283,                0.82227,                0.76713,                 1.1708,                0.91724,                0.88835,                 1.1943,                0.79376,                0.70021,                 0.7848,                0.58254,                0.96216,                0.84069,                 1.2687,                 1.0238,                0.95576,                 1.2879,              0.0044362,              0.0044362,              0.0044362
                    284,                0.82736,                 0.7702,                 1.1682,                0.92392,                0.89764,                 1.1932,                0.79273,                0.70061,                0.78445,                0.58216,                 0.9625,                0.84074,                 1.2689,                 1.0242,                0.95654,                  1.288,              0.0044164,              0.0044164,              0.0044164
                    285,                 0.8217,                 0.7729,                 1.1711,                0.91558,                0.89583,                 1.1983,                0.79724,                0.69652,                0.78444,                 0.5822,                0.96271,                0.84098,                  1.269,                 1.0245,                0.95641,                 1.2884,              0.0043966,              0.0043966,              0.0043966
                    286,                0.80853,                0.76192,                 1.1612,                0.90765,                0.88454,                  1.188,                 0.7977,                0.69691,                0.78452,                0.58213,                0.96311,                  0.841,                 1.2694,                 1.0247,                0.95695,                 1.2883,              0.0043768,              0.0043768,              0.0043768
                    287,                0.81757,                0.76418,                  1.169,                0.91212,                0.87992,                 1.1966,                0.79743,                0.69696,                0.78429,                0.58208,                0.96349,                0.84116,                 1.2697,                 1.0248,                0.95712,                 1.2883,               0.004357,               0.004357,               0.004357
                    288,                 0.8204,                0.76528,                 1.1697,                0.91185,                0.88554,                 1.1967,                0.79333,                0.69959,                 0.7843,                0.58219,                0.96378,                0.84137,                 1.2699,                 1.0249,                0.95743,                 1.2883,              0.0043372,              0.0043372,              0.0043372
                    289,                0.81666,                0.75918,                 1.1672,                0.91415,                0.87854,                 1.1929,                0.79871,                0.69638,                0.78437,                0.58235,                0.96409,                0.84146,                 1.2702,                 1.0249,                 0.9576,                 1.2884,              0.0043174,              0.0043174,              0.0043174
                    290,                0.81675,                0.76493,                 1.1661,                0.90968,                 0.8824,                 1.1898,                0.79851,                0.69567,                0.78423,                0.58205,                 0.9644,                0.84155,                 1.2705,                 1.0261,                0.95723,                 1.2886,              0.0042976,              0.0042976,              0.0042976
                    291,                0.80413,                0.76068,                 1.1572,                 0.9023,                0.87765,                 1.1826,                 0.8013,                0.69401,                0.78413,                0.58201,                0.96466,                0.84167,                 1.2707,                 1.0267,                0.95656,                 1.2891,              0.0042778,              0.0042778,              0.0042778
                    292,                0.81062,                0.75243,                  1.166,                 0.9012,                0.87432,                 1.1873,                0.80156,                0.69365,                0.78395,                0.58194,                0.96501,                0.84169,                  1.271,                 1.0271,                0.95662,                 1.2894,               0.004258,               0.004258,               0.004258
                    293,                0.80715,                0.75208,                 1.1607,                0.90373,                0.87212,                 1.1838,                0.79912,                0.69539,                0.78371,                0.58162,                0.96539,                0.84179,                 1.2713,                 1.0275,                0.95697,                 1.2898,              0.0042382,              0.0042382,              0.0042382
                    294,                0.81509,                0.75755,                 1.1672,                0.91012,                0.87439,                 1.1938,                0.80665,                0.69263,                 0.7837,                 0.5815,                 0.9658,                0.84193,                 1.2716,                 1.0276,                0.95774,                 1.2899,              0.0042184,              0.0042184,              0.0042184
                    295,                0.81054,                0.75258,                 1.1582,                0.91132,                0.87676,                 1.1869,                0.80679,                0.69302,                0.78367,                0.58151,                0.96608,                  0.842,                 1.2719,                 1.0278,                0.95805,                 1.2899,              0.0041986,              0.0041986,              0.0041986
                    296,                0.80699,                0.75594,                  1.161,                0.90529,                0.87721,                 1.1865,                0.79904,                0.69692,                0.78353,                0.58144,                0.96632,                0.84217,                 1.2721,                 1.0281,                 0.9582,                 1.2902,              0.0041788,              0.0041788,              0.0041788
                    297,                0.81007,                0.74195,                 1.1597,                0.91147,                0.86122,                 1.1876,                0.79757,                0.69858,                 0.7835,                0.58154,                0.96657,                0.84227,                 1.2724,                 1.0287,                0.95751,                 1.2906,               0.004159,               0.004159,               0.004159
                    298,                0.80808,                0.74743,                 1.1587,                0.90755,                0.86817,                 1.1907,                0.79596,                 0.6999,                0.78335,                0.58134,                 0.9668,                0.84245,                 1.2726,                 1.0289,                0.95816,                 1.2907,              0.0041392,              0.0041392,              0.0041392
                    299,                 0.8023,                0.74019,                 1.1567,                0.89878,                0.85911,                 1.1872,                0.79697,                0.69902,                0.78338,                0.58115,                0.96709,                0.84254,                 1.2729,                 1.0296,                0.95742,                 1.2914,              0.0041194,              0.0041194,              0.0041194
                    300,                0.80168,                0.74403,                 1.1615,                0.89788,                0.85459,                 1.1893,                 0.7972,                 0.6983,                0.78314,                0.58088,                0.96732,                0.84272,                  1.273,                 1.0301,                0.95781,                 1.2916,              0.0040996,              0.0040996,              0.0040996
                    301,                0.80051,                 0.7445,                  1.156,                0.89433,                0.85918,                 1.1854,                0.79818,                0.69778,                0.78311,                0.58076,                0.96766,                0.84279,                 1.2733,                 1.0302,                0.95866,                 1.2914,              0.0040798,              0.0040798,              0.0040798
                    302,                0.80159,                0.74763,                 1.1576,                0.90011,                0.86608,                 1.1895,                0.79817,                0.69664,                0.78299,                0.58061,                0.96789,                0.84305,                 1.2735,                 1.0305,                0.95898,                 1.2917,                0.00406,                0.00406,                0.00406
                    303,                0.80416,                0.75337,                 1.1583,                 0.8999,                0.87265,                 1.1869,                0.79763,                0.69717,                0.78309,                0.58076,                0.96832,                0.84326,                 1.2739,                 1.0309,                0.95799,                 1.2922,              0.0040402,              0.0040402,              0.0040402
                    304,                0.79054,                0.73619,                 1.1474,                0.88838,                0.85128,                 1.1765,                0.79835,                0.69768,                0.78333,                0.58109,                0.96871,                0.84347,                 1.2742,                 1.0311,                0.95764,                 1.2923,              0.0040204,              0.0040204,              0.0040204
                    305,                0.80111,                0.73605,                 1.1516,                0.90065,                0.85441,                 1.1822,                    0.8,                0.69771,                0.78362,                0.58122,                0.96906,                0.84381,                 1.2745,                 1.0314,                0.95764,                 1.2925,              0.0040006,              0.0040006,              0.0040006
                    306,                0.79787,                0.73754,                 1.1569,                0.89514,                 0.8657,                 1.1871,                0.80142,                0.69763,                 0.7837,                0.58114,                0.96932,                0.84408,                 1.2746,                 1.0317,                0.95799,                 1.2926,              0.0039808,              0.0039808,              0.0039808
                    307,                0.79385,                0.73917,                 1.1546,                0.89113,                0.85578,                 1.1855,                0.80134,                0.69751,                0.78357,                0.58102,                0.96959,                0.84429,                 1.2748,                 1.0319,                 0.9582,                 1.2928,               0.003961,               0.003961,               0.003961
                    308,                 0.7966,                0.72893,                 1.1496,                0.89303,                0.84983,                 1.1757,                0.80012,                0.69707,                0.78349,                0.58095,                0.96967,                0.84456,                 1.2749,                 1.0319,                0.95905,                 1.2929,              0.0039412,              0.0039412,              0.0039412
                    309,                0.79712,                0.73527,                 1.1533,                0.89097,                 0.8573,                 1.1795,                0.80176,                0.69604,                 0.7833,                0.58094,                0.97002,                0.84482,                 1.2752,                 1.0328,                 0.9586,                 1.2933,              0.0039214,              0.0039214,              0.0039214
                    310,                0.78725,                0.72855,                 1.1462,                0.88258,                0.83962,                 1.1727,                0.80219,                0.69636,                0.78326,                0.58085,                0.97032,                 0.8451,                 1.2755,                 1.0336,                0.95857,                 1.2937,              0.0039016,              0.0039016,              0.0039016
                    311,                0.80231,                0.73866,                 1.1539,                0.90023,                 0.8523,                 1.1796,                0.80546,                0.69532,                0.78332,                 0.5809,                0.97064,                0.84531,                 1.2758,                  1.034,                0.95855,                 1.2939,              0.0038818,              0.0038818,              0.0038818
                    312,                0.79917,                0.73866,                 1.1553,                0.89402,                0.85588,                 1.1817,                0.80467,                0.69556,                0.78325,                0.58072,                0.97087,                0.84554,                 1.2759,                 1.0342,                0.95879,                 1.2944,               0.003862,               0.003862,               0.003862
                    313,                0.79564,                0.73718,                 1.1543,                0.89239,                0.85643,                 1.1831,                0.80812,                0.69132,                0.78317,                0.58053,                0.97114,                0.84574,                 1.2762,                 1.0342,                0.95939,                 1.2948,              0.0038422,              0.0038422,              0.0038422
                    314,                0.78922,                0.72434,                 1.1456,                0.88409,                0.84159,                 1.1699,                0.80996,                0.69033,                0.78283,                0.58027,                 0.9714,                0.84593,                 1.2764,                 1.0344,                0.95956,                  1.295,              0.0038224,              0.0038224,              0.0038224
                    315,                0.78853,                0.72155,                 1.1472,                0.88784,                0.83693,                  1.176,                0.80477,                0.69304,                0.78256,                0.58009,                0.97168,                0.84604,                 1.2766,                 1.0348,                0.96013,                 1.2951,              0.0038026,              0.0038026,              0.0038026
