                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 1.0959,                 1.0933,                 1.1748,                 1.2941,                 1.4084,                 1.1752,                 0.8583,                0.76659,                0.85433,                0.66249,                0.87648,                0.64201,                0.99424,                 1.0442,                0.80733,                 1.0174,              0.0075646,              0.0075646,              0.0075646
                    126,                  1.089,                 1.0893,                 1.1633,                  1.289,                 1.4059,                 1.1601,                0.85589,                0.76881,                0.85704,                0.66571,                0.87401,                0.63899,                0.99058,                 1.0427,                0.81052,                 1.0154,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.0992,                 1.0827,                 1.1699,                  1.302,                 1.4064,                 1.1661,                 0.8523,                0.76678,                0.85624,                0.66524,                0.87109,                0.64178,                0.98987,                 1.0393,                0.81412,                 1.0126,               0.007525,               0.007525,               0.007525
                    128,                 1.0905,                  1.079,                 1.1665,                 1.3001,                 1.4022,                 1.1691,                 0.8513,                0.77324,                 0.8586,                 0.6665,                0.86987,                   0.64,                0.98965,                 1.0348,                0.80585,                 1.0124,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.0919,                 1.0911,                 1.1696,                 1.2956,                 1.4094,                 1.1702,                0.83724,                0.78055,                0.85748,                0.66665,                0.86665,                0.63693,                0.98759,                 1.0336,                0.80289,                 1.0102,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.0855,                 1.0728,                 1.1633,                 1.2807,                 1.3891,                 1.1645,                0.85679,                 0.7762,                0.86167,                0.67086,                0.86448,                0.63177,                0.98563,                  1.034,                0.78968,                  1.009,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.0897,                  1.089,                  1.164,                 1.2968,                 1.4164,                 1.1648,                0.84986,                0.78996,                0.86348,                0.67274,                0.86398,                0.62902,                0.98554,                 1.0345,                0.78637,                  1.009,              0.0074458,              0.0074458,              0.0074458
                    132,                  1.103,                 1.0909,                 1.1712,                 1.2983,                 1.4095,                 1.1728,                0.85915,                0.77577,                0.86255,                0.67289,                0.86317,                0.62717,                0.98476,                 1.0307,                0.78993,                 1.0097,               0.007426,               0.007426,               0.007426
                    133,                 1.0841,                 1.0877,                 1.1655,                 1.2884,                 1.4069,                 1.1699,                 0.8561,                0.78005,                0.86582,                0.67692,                0.85882,                0.62567,                0.98381,                 1.0285,                0.77944,                 1.0103,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.0822,                 1.0774,                  1.161,                 1.2772,                 1.3957,                 1.1642,                 0.8651,                 0.7782,                0.86609,                0.67845,                0.85495,                0.62543,                0.98152,                 1.0238,                0.77953,                  1.009,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.0822,                 1.0706,                 1.1602,                 1.2919,                 1.3903,                 1.1706,                0.86079,                0.78067,                 0.8662,                0.67759,                0.85472,                0.62234,                0.98043,                 1.0219,                0.78441,                 1.0082,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0747,                 1.0671,                 1.1605,                 1.2728,                 1.3855,                 1.1649,                0.86853,                0.77581,                0.86824,                0.67962,                0.85424,                0.61811,                0.98028,                 1.0217,                0.78091,                 1.0062,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0784,                 1.0564,                 1.1613,                 1.2787,                 1.3685,                 1.1669,                0.86442,                0.77366,                0.86742,                0.67966,                0.85448,                0.61533,                0.98133,                   1.02,                0.77664,                  1.006,               0.007327,               0.007327,               0.007327
                    138,                 1.0745,                 1.0595,                 1.1558,                 1.2814,                  1.377,                 1.1604,                0.86231,                0.78004,                0.86857,                0.68111,                0.85148,                0.61259,                0.97883,                  1.018,                0.77318,                 1.0041,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0803,                  1.063,                 1.1604,                 1.2802,                  1.372,                 1.1621,                 0.8561,                0.79117,                0.86954,                0.68124,                0.85029,                0.61365,                0.97796,                 1.0169,                0.77247,                  1.003,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.0899,                 1.0704,                 1.1672,                  1.286,                 1.3905,                 1.1703,                0.87176,                0.77993,                0.87016,                 0.6826,                0.84635,                0.61194,                 0.9767,                 1.0126,                0.77211,                 1.0016,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.0787,                  1.052,                 1.1564,                 1.2917,                 1.3656,                 1.1594,                0.86141,                0.78959,                0.87083,                0.68385,                0.84486,                0.61011,                0.97481,                 1.0115,                  0.768,                0.99976,              0.0072478,              0.0072478,              0.0072478
                    142,                   1.07,                  1.054,                  1.159,                 1.2719,                 1.3625,                 1.1626,                0.87448,                0.78973,                0.87402,                0.68788,                0.84095,                0.60677,                0.97341,                 1.0057,                0.75994,                0.99864,               0.007228,               0.007228,               0.007228
                    143,                 1.0705,                 1.0515,                 1.1501,                 1.2727,                 1.3628,                 1.1518,                0.88346,                0.78555,                0.87369,                0.68809,                0.83715,                0.60425,                0.97038,                 1.0054,                0.75851,                0.99628,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0762,                 1.0516,                 1.1549,                 1.2842,                 1.3606,                 1.1598,                  0.871,                0.78356,                0.87302,                  0.689,                0.83463,                0.60317,                 0.9682,                 1.0032,                 0.7547,                0.99516,              0.0071884,              0.0071884,              0.0071884
                    145,                  1.076,                 1.0552,                 1.1556,                 1.2798,                 1.3669,                 1.1586,                0.88373,                0.78122,                 0.8727,                0.68972,                0.83404,                0.60264,                 0.9675,                 1.0005,                0.75207,                0.99506,              0.0071686,              0.0071686,              0.0071686
                    146,                  1.064,                 1.0406,                 1.1567,                 1.2659,                  1.354,                 1.1591,                0.87694,                0.78463,                0.87359,                0.69055,                0.83278,                0.60385,                0.96708,                0.99845,                0.75108,                0.99414,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0734,                 1.0437,                 1.1583,                 1.2636,                 1.3562,                 1.1592,                0.87502,                 0.7884,                0.87412,                0.69303,                 0.8316,                0.60068,                0.96605,                0.99448,                0.75037,                 0.9913,               0.007129,               0.007129,               0.007129
                    148,                 1.0706,                 1.0384,                 1.1559,                 1.2728,                 1.3533,                 1.1582,                0.87988,                0.79024,                0.87507,                0.69432,                0.83305,                0.59883,                 0.9676,                0.99499,                0.74712,                0.99231,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0671,                 1.0533,                 1.1522,                 1.2685,                 1.3645,                 1.1554,                 0.8799,                0.79116,                 0.8778,                0.69545,                0.83217,                0.59737,                0.96801,                0.99636,                0.74057,                0.99217,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0743,                 1.0483,                 1.1546,                 1.2724,                  1.361,                 1.1562,                0.88536,                0.79502,                0.88089,                0.69834,                0.83013,                0.59329,                0.96728,                0.99182,                0.74109,                0.98987,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0693,                 1.0435,                 1.1531,                 1.2802,                 1.3639,                 1.1552,                0.88523,                0.79537,                0.88117,                  0.698,                0.82793,                0.59152,                0.96636,                  0.992,                0.73606,                0.98986,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0587,                  1.032,                 1.1491,                 1.2565,                 1.3428,                 1.1545,                0.88171,                0.79754,                0.88101,                0.69798,                0.82624,                 0.5913,                0.96553,                0.98989,                0.73648,                0.98909,                0.00703,                0.00703,                0.00703
                    153,                 1.0726,                 1.0315,                 1.1494,                 1.2815,                  1.346,                  1.156,                 0.8841,                 0.7949,                0.88142,                0.69818,                0.82611,                0.58903,                0.96492,                0.98708,                0.73497,                0.98888,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0657,                 1.0302,                 1.1517,                 1.2707,                 1.3433,                 1.1566,                0.88615,                0.79465,                0.88216,                 0.6994,                0.82398,                0.58531,                0.96406,                0.98428,                 0.7312,                0.98699,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0558,                 1.0255,                 1.1458,                 1.2578,                 1.3289,                 1.1532,                0.87622,                0.79935,                0.88216,                0.70036,                0.82233,                0.58468,                0.96289,                0.98643,                0.72867,                0.98839,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0541,                 1.0187,                 1.1418,                 1.2648,                 1.3211,                 1.1505,                0.87425,                0.80182,                0.88219,                0.70165,                0.81969,                0.58305,                0.96128,                0.98618,                0.72216,                0.98915,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0573,                 1.0307,                 1.1481,                 1.2594,                  1.336,                 1.1556,                0.88414,                0.79647,                0.88308,                0.70211,                0.81867,                0.58226,                0.96143,                 0.9829,                0.72075,                0.98853,               0.006931,               0.006931,               0.006931
                    158,                 1.0675,                 1.0313,                 1.1506,                 1.2744,                  1.338,                 1.1558,                0.88043,                0.79979,                0.88495,                0.70456,                 0.8177,                0.57972,                0.96082,                0.98093,                0.71889,                0.98713,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0466,                 1.0175,                 1.1442,                 1.2475,                 1.3172,                 1.1488,                0.88496,                0.80201,                0.88511,                 0.7059,                0.81691,                0.57857,                0.96076,                0.98026,                0.71375,                0.98623,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0604,                 1.0317,                 1.1477,                 1.2679,                 1.3451,                 1.1498,                0.87571,                0.80618,                0.88656,                0.70675,                0.81562,                0.57658,                   0.96,                0.97817,                  0.711,                0.98558,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0582,                 1.0298,                 1.1463,                 1.2629,                 1.3396,                 1.1507,                0.89061,                0.80016,                0.88714,                0.70712,                0.81381,                0.57439,                0.95867,                0.97416,                0.70941,                0.98384,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0524,                 1.0076,                 1.1413,                 1.2543,                 1.3009,                 1.1495,                0.88693,                0.80322,                0.88687,                0.70707,                0.81206,                 0.5729,                0.95758,                0.97273,                0.70725,                0.98356,               0.006832,               0.006832,               0.006832
                    163,                 1.0557,                 1.0163,                 1.1469,                 1.2571,                 1.3359,                 1.1525,                0.88554,                0.80695,                0.88775,                0.70812,                0.81038,                0.57117,                0.95659,                0.96973,                0.70508,                0.98223,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0472,                 1.0007,                 1.1415,                 1.2426,                 1.2969,                 1.1467,                0.90436,                0.79078,                0.88854,                0.70901,                0.81015,                0.56961,                0.95585,                0.96946,                0.70528,                0.98116,              0.0067924,              0.0067924,              0.0067924
                    165,                  1.056,                 1.0127,                 1.1444,                 1.2547,                  1.324,                 1.1496,                0.90211,                0.79678,                0.88929,                0.71127,                0.80835,                0.56837,                0.95507,                0.96733,                0.70644,                0.97984,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0464,                 1.0114,                 1.1405,                 1.2432,                 1.3259,                  1.142,                0.89732,                0.79225,                0.88888,                0.71108,                0.80817,                0.56701,                0.95503,                0.96561,                0.70632,                0.97941,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0533,                 1.0209,                 1.1441,                 1.2579,                 1.3272,                 1.1483,                0.88773,                0.80254,                0.88983,                0.71164,                0.80723,                0.56539,                0.95401,                0.96429,                0.70347,                0.97821,               0.006733,               0.006733,               0.006733
                    168,                 1.0508,                  1.013,                 1.1404,                 1.2494,                 1.3175,                  1.146,                0.89124,                0.80179,                0.89028,                0.71261,                0.80632,                0.56333,                0.95329,                0.96341,                0.70119,                0.97673,              0.0067132,              0.0067132,              0.0067132
                    169,                  1.052,                 1.0069,                  1.142,                 1.2524,                 1.3065,                 1.1472,                0.88924,                0.80728,                0.89058,                0.71327,                0.80489,                0.56179,                0.95244,                0.96237,                0.70028,                0.97634,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0449,                 1.0052,                 1.1418,                 1.2476,                 1.3049,                 1.1513,                0.88651,                0.81263,                0.89118,                0.71383,                0.80447,                0.56034,                0.95195,                0.96269,                0.69561,                0.97669,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0522,                 1.0038,                 1.1412,                 1.2637,                 1.3168,                 1.1457,                0.89895,                0.80269,                0.89062,                0.71468,                0.80299,                0.55872,                0.95096,                0.96128,                  0.694,                0.97574,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0483,                 1.0056,                 1.1396,                 1.2559,                 1.2981,                 1.1444,                0.90365,                0.80255,                0.89167,                0.71605,                0.80134,                 0.5573,                0.95011,                0.96036,                0.68922,                0.97552,               0.006634,               0.006634,               0.006634
                    173,                 1.0424,                0.99719,                 1.1378,                  1.252,                 1.2984,                 1.1453,                0.90688,                0.80136,                0.89203,                0.71604,                0.79996,                0.55696,                0.94964,                0.95945,                0.68848,                0.97489,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.0516,                0.99905,                 1.1395,                 1.2618,                 1.3028,                 1.1458,                0.90939,                0.79794,                0.89307,                0.71663,                0.79789,                0.55612,                0.94861,                0.95767,                0.68755,                0.97283,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0407,                 1.0011,                 1.1401,                 1.2432,                 1.3088,                  1.146,                 0.9011,                0.80112,                0.89241,                0.71684,                 0.7969,                0.55607,                0.94793,                0.95887,                0.68517,                 0.9732,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0327,                0.98817,                 1.1283,                 1.2324,                 1.2996,                 1.1342,                0.88986,                0.80518,                0.89226,                0.71727,                0.79619,                0.55616,                0.94712,                0.95714,                0.68916,                0.97116,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0392,                 0.9838,                 1.1347,                  1.249,                 1.2822,                 1.1432,                 0.8919,                0.80592,                0.89175,                0.71778,                0.79571,                0.55591,                 0.9463,                0.95745,                0.68715,                0.97065,               0.006535,               0.006535,               0.006535
                    178,                 1.0459,                0.98914,                  1.135,                 1.2635,                 1.2915,                 1.1451,                0.88926,                0.80394,                0.89127,                0.71703,                0.79583,                  0.555,                0.94577,                0.95806,                 0.6862,                0.97004,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.0275,                0.98343,                 1.1262,                 1.2369,                 1.2814,                 1.1366,                 0.8825,                0.81227,                 0.8916,                0.71719,                0.79537,                0.55298,                0.94523,                0.95731,                0.68675,                0.96969,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0389,                0.98451,                 1.1358,                  1.243,                 1.2847,                 1.1439,                0.88414,                0.80932,                0.89171,                0.71818,                0.79463,                0.55132,                0.94495,                0.95582,                0.68659,                0.96967,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0273,                0.97941,                  1.133,                 1.2376,                  1.273,                 1.1441,                0.87577,                0.80981,                0.89128,                0.71764,                0.79365,                0.55072,                0.94458,                0.95463,                0.68743,                0.96901,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.0324,                0.98093,                 1.1294,                 1.2346,                 1.2817,                  1.139,                0.87496,                0.81214,                0.89175,                0.71849,                0.79283,                0.54994,                0.94389,                0.95402,                0.68566,                 0.9692,               0.006436,               0.006436,               0.006436
                    183,                 1.0275,                0.97427,                 1.1254,                 1.2391,                 1.2709,                 1.1354,                0.88463,                0.80627,                0.89255,                0.71854,                0.79252,                0.54898,                0.94377,                0.95328,                0.68565,                0.96895,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0433,                0.97283,                 1.1346,                 1.2492,                 1.2698,                 1.1404,                0.87405,                0.81605,                0.89307,                0.71964,                0.79217,                0.54774,                0.94389,                0.95337,                0.68341,                0.96854,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0391,                0.97857,                 1.1367,                  1.235,                 1.2754,                 1.1394,                0.88079,                0.81302,                0.89385,                0.72005,                0.79188,                0.54639,                 0.9438,                0.95279,                0.68209,                0.96772,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.0322,                0.97473,                 1.1301,                 1.2454,                  1.273,                 1.1351,                0.88161,                0.81334,                0.89461,                0.72068,                0.79078,                0.54517,                0.94346,                0.95121,                0.67922,                0.96639,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0278,                0.96766,                  1.129,                  1.237,                   1.27,                 1.1347,                0.87335,                0.82069,                0.89501,                0.72113,                0.79033,                 0.5441,                0.94342,                0.95051,                0.67837,                0.96618,               0.006337,               0.006337,               0.006337
                    188,                 1.0452,                0.98169,                 1.1353,                 1.2563,                 1.2908,                 1.1393,                0.88914,                0.80773,                0.89579,                0.72132,                0.78959,                0.54277,                0.94304,                0.94958,                0.67712,                0.96621,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0261,                 0.9661,                 1.1299,                  1.232,                 1.2672,                 1.1341,                0.89055,                0.80793,                 0.8958,                0.72158,                0.78879,                0.54187,                0.94284,                0.94874,                0.67744,                 0.9655,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0318,                 0.9736,                 1.1305,                  1.242,                 1.2795,                 1.1364,                0.88916,                 0.8096,                0.89579,                0.72155,                0.78811,                0.54098,                0.94266,                0.94895,                0.67407,                0.96617,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.0286,                0.97782,                 1.1278,                  1.238,                 1.2607,                 1.1381,                0.89298,                0.81122,                0.89696,                0.72244,                0.78651,                0.53965,                0.94174,                0.94652,                0.67338,                0.96474,              0.0062578,              0.0062578,              0.0062578
                    192,                  1.027,                0.96473,                 1.1274,                 1.2351,                 1.2529,                 1.1337,                0.89336,                0.81209,                0.89665,                 0.7228,                0.78537,                0.53868,                  0.941,                 0.9461,                0.67234,                0.96475,               0.006238,               0.006238,               0.006238
                    193,                 1.0243,                0.95533,                 1.1251,                 1.2302,                 1.2544,                 1.1279,                0.89036,                0.81519,                0.89706,                0.72364,                0.78454,                0.53805,                0.94049,                 0.9458,                0.67148,                0.96435,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0296,                0.96432,                 1.1269,                 1.2386,                 1.2622,                 1.1313,                 0.8866,                0.81732,                0.89769,                0.72482,                0.78383,                0.53726,                0.94029,                0.94598,                  0.669,                0.96426,              0.0061984,              0.0061984,              0.0061984
                    195,                  1.028,                0.96893,                 1.1285,                 1.2325,                 1.2622,                 1.1381,                0.89008,                0.81545,                0.89835,                0.72567,                0.78298,                0.53649,                0.93983,                0.94506,                0.66709,                0.96391,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0254,                0.96183,                 1.1289,                 1.2249,                  1.254,                 1.1363,                0.89215,                0.81607,                0.89866,                0.72566,                0.78247,                0.53571,                0.93935,                0.94307,                0.66766,                0.96324,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.0259,                0.95688,                 1.1233,                 1.2365,                 1.2533,                 1.1345,                0.89125,                0.81637,                0.89882,                0.72621,                0.78136,                0.53465,                0.93874,                0.94192,                0.66777,                0.96227,               0.006139,               0.006139,               0.006139
                    198,                 1.0151,                0.95296,                 1.1212,                 1.2264,                 1.2561,                 1.1318,                0.89362,                0.81617,                 0.8991,                0.72678,                0.78004,                0.53357,                0.93819,                0.94053,                0.66779,                0.96212,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0267,                0.95777,                 1.1291,                 1.2341,                 1.2479,                 1.1394,                 0.8872,                0.82089,                 0.8996,                0.72743,                 0.7792,                0.53291,                0.93768,                0.93945,                0.66642,                0.96201,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.0231,                0.95291,                 1.1217,                 1.2348,                 1.2437,                 1.1284,                0.88886,                0.82213,                0.90028,                0.72786,                0.77864,                 0.5326,                0.93722,                0.93923,                0.66459,                0.96182,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.0205,                0.95859,                 1.1276,                 1.2271,                 1.2452,                 1.1364,                0.88745,                 0.8239,                0.90035,                0.72816,                0.77798,                0.53205,                0.93696,                0.93871,                0.66317,                0.96143,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.0167,                 0.9468,                 1.1223,                 1.2276,                 1.2443,                 1.1327,                0.88908,                0.82301,                0.90082,                0.72845,                0.77716,                0.53144,                0.93664,                0.93716,                0.66277,                0.96076,                0.00604,                0.00604,                0.00604
                    203,                  1.014,                0.93686,                 1.1178,                 1.2221,                 1.2146,                 1.1274,                0.89053,                0.82111,                0.90108,                0.72909,                0.77642,                0.53048,                0.93628,                0.93612,                0.66079,                0.96007,              0.0060202,              0.0060202,              0.0060202
                    204,                  1.013,                0.95168,                 1.1209,                 1.2195,                 1.2429,                 1.1323,                0.88992,                0.82215,                0.90106,                 0.7294,                  0.776,                0.53002,                 0.9359,                0.93581,                0.65895,                 0.9595,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.0143,                0.95028,                 1.1219,                 1.2152,                 1.2354,                  1.129,                0.89272,                0.82242,                0.90144,                0.73015,                0.77513,                0.52923,                0.93549,                0.93451,                0.65803,                0.95887,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.0082,                0.95101,                 1.1197,                 1.2155,                  1.245,                 1.1316,                0.89756,                0.82046,                0.90218,                0.73106,                0.77419,                0.52849,                0.93497,                0.93466,                0.65538,                0.95872,              0.0059608,              0.0059608,              0.0059608
                    207,                 1.0218,                0.95479,                  1.122,                  1.228,                 1.2432,                 1.1329,                0.89698,                0.82146,                0.90242,                0.73132,                 0.7733,                0.52774,                0.93453,                 0.9335,                0.65463,                0.95818,               0.005941,               0.005941,               0.005941
                    208,                 1.0091,                0.93856,                  1.118,                 1.2226,                 1.2346,                 1.1296,                0.89929,                 0.8231,                0.90261,                0.73174,                0.77251,                0.52676,                0.93423,                0.93245,                0.65386,                0.95715,              0.0059212,              0.0059212,              0.0059212
                    209,                 1.0174,                0.93619,                 1.1228,                 1.2233,                 1.2178,                 1.1329,                0.90177,                0.82087,                0.90295,                0.73246,                  0.772,                0.52609,                0.93395,                0.93178,                0.65232,                0.95721,              0.0059014,              0.0059014,              0.0059014
                    210,                 1.0119,                0.93639,                 1.1229,                 1.2199,                 1.2204,                 1.1341,                0.89492,                0.82341,                0.90327,                0.73314,                0.77127,                0.52524,                 0.9336,                0.93066,                0.65196,                0.95663,              0.0058816,              0.0058816,              0.0058816
                    211,                 1.0137,                0.93835,                 1.1178,                 1.2271,                  1.225,                 1.1307,                0.89768,                0.82116,                0.90358,                0.73319,                0.77094,                0.52473,                0.93336,                0.92993,                0.65183,                 0.9561,              0.0058618,              0.0058618,              0.0058618
                    212,                  1.002,                0.93543,                  1.114,                 1.2175,                 1.2167,                 1.1267,                0.89559,                 0.8226,                0.90381,                0.73343,                0.77042,                0.52391,                0.93312,                0.92949,                0.65003,                0.95607,               0.005842,               0.005842,               0.005842
                    213,                 1.0101,                0.92254,                 1.1127,                 1.2257,                 1.2008,                 1.1219,                0.89435,                0.82268,                0.90382,                0.73374,                0.76975,                0.52318,                0.93278,                0.92903,                 0.6487,                0.95537,              0.0058222,              0.0058222,              0.0058222
                    214,                 1.0132,                0.94089,                 1.1178,                 1.2249,                  1.226,                 1.1262,                0.89727,                0.82275,                0.90421,                0.73414,                0.76903,                0.52242,                0.93233,                0.92807,                0.64745,                0.95505,              0.0058024,              0.0058024,              0.0058024
                    215,                 1.0151,                0.93959,                  1.123,                 1.2259,                  1.229,                 1.1326,                0.89421,                 0.8236,                0.90446,                0.73429,                0.76837,                 0.5217,                0.93207,                0.92718,                0.64704,                0.95484,              0.0057826,              0.0057826,              0.0057826
                    216,                 1.0031,                0.92995,                  1.113,                 1.2096,                 1.2173,                 1.1249,                0.89586,                0.82331,                0.90496,                0.73486,                0.76783,                0.52105,                0.93175,                  0.926,                0.64714,                0.95458,              0.0057628,              0.0057628,              0.0057628
                    217,                 1.0044,                0.91898,                 1.1139,                 1.2125,                 1.2068,                 1.1248,                0.89515,                 0.8247,                0.90528,                0.73541,                0.76706,                0.52019,                0.93127,                0.92616,                0.64427,                0.95467,               0.005743,               0.005743,               0.005743
                    218,                0.99621,                0.91516,                 1.1099,                  1.205,                 1.1993,                 1.1213,                0.90105,                0.82188,                0.90538,                0.73578,                0.76646,                0.51946,                0.93089,                0.92504,                0.64484,                0.95388,              0.0057232,              0.0057232,              0.0057232
