                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                 1.2188,                 1.4503,                 1.2826,                 1.3724,                 1.8023,                 1.2576,                0.61398,                0.52963,                0.55776,                0.36691,                 1.1949,                 1.2044,                 1.2392,                 1.3177,                 1.4861,                 1.2319,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.2167,                 1.4433,                 1.2817,                 1.3724,                 1.7861,                 1.2571,                0.62554,                0.53443,                0.56599,                0.37127,                 1.1937,                 1.2032,                  1.241,                 1.3126,                 1.4831,                 1.2277,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.2071,                 1.4459,                 1.2758,                 1.3643,                 1.7888,                 1.2565,                0.63228,                0.52378,                0.56111,                0.36992,                 1.1843,                 1.1973,                 1.2318,                 1.3137,                 1.4807,                 1.2306,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.2015,                  1.426,                 1.2731,                 1.3637,                 1.7621,                  1.253,                0.62927,                0.52139,                0.56366,                 0.3725,                 1.1845,                 1.1927,                 1.2314,                 1.3126,                  1.472,                 1.2281,               0.007921,               0.007921,               0.007921
                    108,                 1.2037,                 1.4323,                 1.2708,                 1.3646,                 1.7709,                 1.2507,                0.63451,                0.52642,                0.56724,                0.37371,                 1.1828,                 1.1908,                 1.2299,                 1.3131,                 1.4686,                 1.2263,              0.0079012,              0.0079012,              0.0079012
                    109,                  1.205,                  1.416,                 1.2685,                  1.373,                 1.7486,                  1.253,                0.61595,                 0.5324,                0.56653,                0.37319,                 1.1796,                 1.1882,                 1.2258,                 1.3123,                 1.4733,                 1.2224,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.2101,                 1.4431,                 1.2749,                 1.3692,                 1.7833,                 1.2561,                0.61335,                0.53404,                0.56501,                0.37586,                 1.1784,                 1.1809,                 1.2262,                 1.3091,                 1.4645,                 1.2216,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.2063,                  1.445,                 1.2799,                 1.3686,                 1.7869,                 1.2605,                0.62873,                0.52496,                0.57095,                0.37761,                  1.179,                 1.1785,                 1.2294,                 1.3113,                 1.4531,                 1.2275,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.1998,                 1.4389,                 1.2692,                 1.3546,                 1.7945,                 1.2477,                0.61312,                0.53513,                0.56661,                0.37401,                  1.181,                 1.1822,                 1.2292,                 1.3084,                 1.4698,                 1.2245,               0.007822,               0.007822,               0.007822
                    113,                 1.2015,                 1.4091,                 1.2677,                 1.3588,                 1.7611,                 1.2498,                0.60478,                0.54259,                 0.5643,                0.37072,                 1.1809,                 1.1851,                  1.227,                 1.3077,                 1.4716,                 1.2217,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.2093,                 1.4228,                 1.2656,                 1.3623,                 1.7739,                 1.2456,                0.61634,                0.53368,                0.56742,                0.37229,                 1.1831,                 1.1843,                 1.2286,                 1.3034,                 1.4691,                 1.2218,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.1971,                  1.399,                 1.2646,                 1.3617,                 1.7411,                  1.248,                0.60837,                0.54345,                0.57051,                0.37374,                 1.1808,                 1.1819,                 1.2283,                  1.301,                 1.4636,                  1.223,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.1998,                 1.4136,                 1.2599,                 1.3695,                 1.7688,                 1.2455,                0.62601,                0.53505,                0.57042,                0.37517,                 1.1825,                 1.1799,                 1.2282,                 1.3019,                 1.4563,                 1.2209,              0.0077428,              0.0077428,              0.0077428
                    117,                  1.199,                 1.4126,                 1.2685,                 1.3533,                 1.7514,                 1.2497,                0.62941,                0.53241,                0.56966,                0.37515,                 1.1802,                 1.1755,                 1.2287,                 1.3002,                  1.453,                 1.2261,               0.007723,               0.007723,               0.007723
                    118,                 1.2054,                 1.4219,                 1.2743,                 1.3723,                 1.7626,                  1.262,                0.62834,                0.53367,                0.57212,                0.37804,                 1.1775,                 1.1749,                   1.23,                  1.304,                 1.4421,                 1.2289,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.1934,                 1.4083,                 1.2614,                 1.3626,                 1.7512,                 1.2485,                0.63351,                0.52807,                0.57053,                0.37926,                 1.1764,                 1.1756,                 1.2271,                 1.3023,                 1.4436,                 1.2244,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.1839,                 1.3941,                  1.255,                 1.3503,                 1.7351,                 1.2412,                0.62813,                0.53602,                 0.5718,                0.37913,                 1.1755,                 1.1738,                 1.2242,                 1.3066,                 1.4409,                 1.2206,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.1828,                 1.3968,                 1.2595,                 1.3415,                  1.739,                 1.2445,                0.63329,                0.53036,                0.57328,                0.37979,                 1.1727,                 1.1706,                 1.2217,                 1.2971,                 1.4465,                 1.2149,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.1921,                 1.3903,                 1.2667,                  1.357,                 1.7248,                 1.2538,                0.62417,                 0.5417,                0.57414,                0.37995,                 1.1728,                 1.1659,                 1.2217,                 1.2964,                 1.4442,                 1.2156,               0.007624,               0.007624,               0.007624
                    123,                 1.1938,                 1.4034,                 1.2672,                 1.3596,                 1.7359,                 1.2508,                0.64541,                0.53289,                0.57546,                0.38031,                 1.1717,                 1.1616,                 1.2212,                 1.2982,                 1.4389,                 1.2162,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.1929,                 1.4035,                 1.2642,                 1.3486,                 1.7342,                 1.2456,                0.63496,                0.53755,                0.57581,                 0.3803,                 1.1721,                  1.164,                 1.2208,                 1.2981,                 1.4406,                  1.214,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.1913,                 1.3857,                 1.2595,                 1.3481,                 1.7155,                 1.2418,                0.63027,                0.53973,                0.57648,                0.38094,                 1.1714,                 1.1603,                 1.2211,                 1.2969,                 1.4361,                 1.2163,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.1937,                 1.3814,                  1.262,                 1.3639,                 1.7232,                 1.2473,                0.63873,                0.53266,                0.57539,                0.38099,                 1.1704,                  1.161,                 1.2209,                 1.2964,                 1.4341,                 1.2153,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.1907,                 1.3711,                 1.2542,                 1.3509,                 1.7108,                 1.2378,                0.63466,                0.53418,                0.57553,                0.38261,                 1.1687,                 1.1584,                 1.2204,                 1.2944,                 1.4348,                 1.2133,               0.007525,               0.007525,               0.007525
                    128,                 1.1858,                 1.3826,                  1.256,                 1.3499,                 1.7196,                 1.2393,                0.63209,                0.53595,                0.57654,                0.38265,                  1.167,                 1.1591,                 1.2212,                 1.2929,                 1.4309,                 1.2154,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.1899,                  1.374,                 1.2571,                 1.3486,                 1.7309,                 1.2411,                 0.6341,                0.54034,                0.57873,                0.38424,                 1.1658,                 1.1558,                 1.2182,                 1.2902,                 1.4331,                 1.2116,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.1859,                 1.3704,                  1.258,                 1.3498,                 1.7072,                 1.2427,                0.64569,                0.53314,                0.57839,                0.38308,                 1.1673,                 1.1544,                  1.219,                 1.2902,                 1.4309,                 1.2131,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.1862,                 1.3774,                 1.2577,                 1.3492,                  1.723,                 1.2425,                0.64961,                0.53704,                0.58078,                0.38611,                 1.1654,                 1.1518,                 1.2187,                  1.288,                 1.4263,                 1.2138,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.1899,                 1.3754,                 1.2565,                 1.3536,                 1.7099,                 1.2415,                0.65883,                0.52857,                0.57984,                0.38599,                  1.167,                 1.1502,                 1.2179,                 1.2867,                 1.4241,                 1.2104,               0.007426,               0.007426,               0.007426
                    133,                  1.177,                  1.353,                 1.2582,                  1.337,                 1.6948,                 1.2412,                0.64642,                 0.5366,                0.58059,                0.38625,                 1.1665,                 1.1511,                 1.2196,                 1.2899,                 1.4222,                 1.2128,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.1784,                 1.3641,                 1.2496,                 1.3393,                 1.6996,                 1.2361,                0.65991,                 0.5324,                0.58391,                0.38808,                 1.1653,                 1.1499,                 1.2193,                 1.2891,                 1.4195,                 1.2133,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.1714,                 1.3532,                 1.2502,                 1.3325,                  1.694,                 1.2384,                0.64956,                0.54233,                0.58405,                0.38898,                 1.1658,                 1.1504,                 1.2188,                 1.2863,                 1.4256,                 1.2109,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.1813,                 1.3549,                 1.2506,                 1.3467,                  1.688,                 1.2375,                0.63898,                0.53923,                0.58419,                0.38983,                 1.1645,                 1.1496,                 1.2177,                 1.2871,                 1.4232,                 1.2111,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.1706,                 1.3455,                  1.246,                  1.338,                 1.6847,                 1.2359,                0.64014,                0.54646,                 0.5843,                0.39093,                  1.164,                 1.1509,                 1.2172,                 1.2864,                  1.423,                 1.2105,               0.007327,               0.007327,               0.007327
                    138,                 1.1695,                 1.3481,                 1.2441,                 1.3289,                   1.68,                 1.2347,                0.63665,                0.55263,                0.58629,                0.39249,                 1.1608,                 1.1474,                 1.2155,                 1.2858,                  1.417,                 1.2113,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.1736,                 1.3482,                 1.2446,                 1.3449,                 1.6844,                 1.2372,                0.64875,                 0.5421,                0.58537,                0.39186,                 1.1606,                 1.1463,                 1.2156,                 1.2857,                 1.4177,                 1.2116,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.1781,                 1.3537,                 1.2472,                 1.3411,                 1.6875,                 1.2365,                0.65301,                0.54649,                0.58822,                0.39289,                 1.1591,                 1.1429,                 1.2161,                  1.283,                 1.4158,                  1.211,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.1667,                 1.3505,                 1.2465,                  1.328,                 1.6817,                 1.2382,                0.64314,                0.54853,                0.59004,                0.39428,                 1.1585,                 1.1395,                 1.2166,                 1.2813,                 1.4128,                 1.2113,              0.0072478,              0.0072478,              0.0072478
                    142,                  1.181,                 1.3514,                 1.2464,                 1.3478,                  1.685,                 1.2379,                0.64531,                0.54841,                0.59076,                0.39387,                 1.1583,                 1.1376,                 1.2165,                  1.285,                 1.4076,                 1.2132,               0.007228,               0.007228,               0.007228
                    143,                  1.176,                 1.3483,                 1.2508,                 1.3362,                 1.6778,                 1.2461,                0.64129,                0.55319,                0.59282,                0.39441,                 1.1578,                 1.1353,                 1.2164,                 1.2849,                 1.4053,                 1.2124,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.1774,                 1.3411,                 1.2505,                 1.3494,                 1.6794,                 1.2417,                0.66171,                0.54778,                0.59494,                0.39543,                 1.1585,                 1.1339,                 1.2156,                 1.2829,                 1.4045,                 1.2107,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.1711,                  1.333,                 1.2452,                   1.34,                 1.6606,                 1.2357,                0.64492,                 0.5544,                0.59317,                0.39561,                 1.1574,                 1.1322,                  1.215,                 1.2825,                  1.405,                 1.2098,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.1659,                 1.3199,                 1.2474,                 1.3366,                 1.6426,                 1.2396,                0.64354,                 0.5535,                0.59403,                0.39687,                  1.155,                 1.1313,                 1.2137,                 1.2811,                 1.4055,                 1.2085,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.1803,                 1.3366,                 1.2494,                 1.3432,                 1.6634,                 1.2367,                0.64487,                0.55141,                 0.5953,                0.39845,                 1.1562,                 1.1282,                 1.2143,                 1.2796,                 1.3995,                 1.2066,               0.007129,               0.007129,               0.007129
                    148,                 1.1761,                 1.3379,                 1.2451,                 1.3558,                 1.6728,                 1.2318,                0.64306,                 0.5554,                0.59634,                0.39831,                 1.1555,                 1.1306,                 1.2138,                 1.2779,                 1.3999,                 1.2044,              0.0071092,              0.0071092,              0.0071092
                    149,                  1.164,                 1.3295,                 1.2495,                 1.3284,                  1.659,                 1.2375,                0.65505,                0.54535,                0.59701,                0.39772,                 1.1565,                 1.1312,                 1.2149,                 1.2773,                 1.4002,                 1.2052,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.1594,                 1.3287,                 1.2375,                 1.3254,                  1.662,                 1.2263,                 0.6475,                0.55776,                0.59607,                0.39768,                 1.1547,                 1.1291,                 1.2139,                 1.2804,                 1.3964,                  1.206,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.1678,                 1.3317,                 1.2449,                  1.326,                 1.6561,                 1.2331,                0.63954,                0.56068,                0.59594,                0.39759,                 1.1548,                 1.1288,                 1.2142,                 1.2813,                 1.3969,                 1.2076,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.1661,                 1.3166,                  1.243,                 1.3238,                  1.651,                 1.2353,                0.63008,                0.56371,                 0.5961,                  0.398,                 1.1543,                 1.1274,                  1.214,                 1.2794,                 1.3986,                 1.2068,                0.00703,                0.00703,                0.00703
                    153,                 1.1696,                  1.326,                 1.2427,                 1.3339,                 1.6575,                 1.2323,                0.64426,                0.55166,                0.59394,                0.39679,                 1.1541,                 1.1272,                 1.2142,                 1.2771,                 1.4044,                 1.2051,              0.0070102,              0.0070102,              0.0070102
                    154,                  1.158,                 1.3228,                 1.2363,                 1.3283,                 1.6478,                 1.2334,                0.64987,                0.54934,                0.59275,                0.39704,                 1.1534,                 1.1264,                 1.2134,                 1.2783,                 1.3994,                 1.2053,              0.0069904,              0.0069904,              0.0069904
                    155,                  1.162,                 1.3275,                 1.2409,                 1.3297,                 1.6558,                  1.233,                0.65141,                0.55089,                0.59375,                 0.3975,                 1.1522,                 1.1265,                 1.2129,                 1.2774,                 1.3992,                 1.2053,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.1551,                 1.3165,                 1.2403,                 1.3188,                 1.6504,                 1.2292,                0.65341,                0.54879,                0.59334,                0.39697,                 1.1506,                 1.1238,                 1.2122,                 1.2789,                 1.3977,                 1.2061,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.1551,                 1.3197,                 1.2406,                 1.3135,                 1.6465,                 1.2281,                0.64734,                0.55342,                0.59474,                0.39745,                 1.1502,                 1.1221,                  1.212,                 1.2773,                 1.3985,                 1.2045,               0.006931,               0.006931,               0.006931
                    158,                 1.1631,                 1.3214,                 1.2442,                  1.337,                 1.6586,                 1.2347,                0.65118,                0.55439,                0.59774,                0.39953,                 1.1488,                 1.1189,                 1.2111,                 1.2771,                 1.3952,                 1.2056,              0.0069112,              0.0069112,              0.0069112
                    159,                  1.165,                 1.3164,                  1.236,                  1.336,                 1.6603,                  1.222,                0.64627,                 0.5565,                0.59849,                0.40003,                 1.1487,                 1.1154,                  1.211,                 1.2791,                 1.3916,                 1.2066,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.1679,                 1.3147,                 1.2409,                 1.3341,                 1.6475,                 1.2261,                0.65338,                0.55277,                 0.5987,                0.40018,                 1.1491,                 1.1147,                 1.2104,                 1.2786,                 1.3904,                 1.2047,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.1527,                 1.3126,                 1.2332,                 1.3214,                 1.6414,                 1.2228,                0.67088,                0.54387,                0.60031,                 0.4005,                 1.1493,                  1.114,                 1.2101,                 1.2792,                 1.3877,                  1.205,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.1557,                 1.2955,                 1.2312,                 1.3199,                 1.6326,                 1.2187,                0.65872,                0.54876,                0.60096,                0.40134,                 1.1485,                 1.1134,                 1.2094,                 1.2789,                 1.3856,                 1.2042,               0.006832,               0.006832,               0.006832
                    163,                 1.1562,                 1.3128,                 1.2366,                 1.3268,                 1.6486,                 1.2252,                0.65138,                0.55463,                0.60056,                0.40208,                 1.1481,                 1.1132,                 1.2086,                 1.2772,                 1.3849,                 1.2043,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.1551,                 1.3131,                 1.2375,                 1.3193,                 1.6562,                 1.2259,                0.65738,                0.55429,                0.60121,                0.40274,                 1.1484,                 1.1121,                 1.2088,                 1.2766,                 1.3832,                 1.2049,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.1568,                 1.2997,                  1.235,                 1.3282,                 1.6279,                  1.226,                0.66702,                0.54585,                0.60184,                0.40349,                 1.1476,                 1.1117,                 1.2075,                 1.2747,                 1.3818,                 1.2037,              0.0067726,              0.0067726,              0.0067726
                    166,                  1.155,                 1.2858,                 1.2347,                  1.325,                 1.6281,                 1.2206,                0.66566,                0.54466,                0.60217,                0.40328,                 1.1478,                  1.111,                 1.2079,                 1.2761,                 1.3791,                 1.2032,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.1556,                 1.2927,                  1.232,                 1.3227,                 1.6222,                 1.2222,                0.66397,                0.54778,                0.60109,                0.40292,                 1.1487,                 1.1103,                 1.2081,                  1.276,                 1.3779,                 1.2047,               0.006733,               0.006733,               0.006733
                    168,                 1.1612,                 1.3119,                 1.2422,                 1.3304,                  1.647,                 1.2319,                0.65728,                0.55126,                0.60033,                0.40293,                 1.1491,                 1.1092,                 1.2077,                  1.276,                  1.376,                 1.2034,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.1514,                 1.2842,                 1.2274,                 1.3251,                 1.6168,                 1.2214,                 0.6584,                0.54937,                0.60179,                0.40414,                 1.1483,                 1.1079,                  1.207,                 1.2752,                 1.3768,                 1.2031,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.1498,                  1.287,                  1.237,                 1.3221,                 1.6082,                 1.2316,                0.66341,                0.54681,                0.60264,                0.40458,                 1.1476,                 1.1067,                 1.2069,                 1.2734,                 1.3763,                 1.2032,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.1495,                 1.2956,                 1.2287,                 1.3157,                 1.6265,                 1.2191,                0.66506,                 0.5462,                0.60365,                0.40552,                 1.1474,                 1.1053,                 1.2074,                 1.2726,                 1.3732,                 1.2028,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.1527,                 1.2902,                 1.2304,                 1.3253,                 1.6329,                 1.2256,                0.67389,                0.54283,                0.60388,                0.40571,                 1.1475,                 1.1042,                 1.2076,                 1.2727,                 1.3706,                 1.2034,               0.006634,               0.006634,               0.006634
                    173,                 1.1552,                 1.2876,                 1.2331,                 1.3199,                 1.6151,                 1.2249,                0.67313,                0.54526,                0.60502,                0.40706,                  1.147,                 1.1031,                 1.2076,                 1.2725,                 1.3682,                 1.2037,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.1494,                 1.2855,                 1.2365,                 1.3144,                 1.6152,                 1.2274,                0.67681,                 0.5451,                0.60554,                0.40756,                 1.1465,                 1.1018,                 1.2071,                 1.2737,                 1.3664,                 1.2036,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.1434,                   1.28,                 1.2267,                 1.3101,                 1.5967,                 1.2189,                0.68006,                 0.5437,                0.60543,                0.40736,                 1.1464,                 1.1011,                 1.2069,                  1.274,                 1.3662,                  1.204,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.1398,                 1.2715,                 1.2271,                 1.3094,                 1.5971,                  1.218,                0.67511,                0.54811,                0.60597,                0.40831,                 1.1454,                 1.1005,                 1.2061,                 1.2724,                 1.3668,                 1.2017,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.1406,                 1.2789,                 1.2292,                 1.3067,                 1.6075,                 1.2188,                0.68164,                0.54518,                0.60659,                0.40848,                 1.1464,                 1.1001,                 1.2071,                 1.2716,                 1.3665,                 1.2014,               0.006535,               0.006535,               0.006535
                    178,                 1.1472,                 1.2782,                 1.2348,                 1.3143,                  1.609,                  1.228,                0.67386,                 0.5489,                0.60663,                0.40833,                 1.1464,                 1.0994,                 1.2068,                 1.2711,                 1.3679,                  1.202,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.1392,                 1.2789,                 1.2249,                  1.311,                 1.5962,                 1.2133,                0.67789,                0.54733,                0.60765,                0.40876,                 1.1463,                 1.0989,                 1.2069,                 1.2715,                 1.3655,                 1.2025,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.1519,                 1.2771,                 1.2302,                 1.3232,                 1.5944,                 1.2216,                0.68024,                0.54659,                0.60796,                0.40932,                 1.1459,                 1.0991,                 1.2065,                 1.2717,                 1.3632,                 1.2029,              0.0064756,              0.0064756,              0.0064756
                    181,                  1.144,                 1.2653,                 1.2219,                 1.3219,                 1.5903,                 1.2148,                0.68305,                0.54893,                0.60904,                 0.4101,                 1.1455,                 1.0987,                 1.2059,                 1.2707,                 1.3626,                 1.2016,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.1492,                 1.2737,                 1.2277,                 1.3147,                 1.5963,                 1.2168,                0.67791,                0.55296,                0.60952,                0.41039,                 1.1454,                 1.0981,                  1.206,                 1.2717,                 1.3612,                 1.2016,               0.006436,               0.006436,               0.006436
                    183,                  1.139,                 1.2754,                 1.2254,                 1.3054,                 1.5983,                  1.216,                0.67312,                0.55608,                0.60965,                0.41085,                 1.1456,                 1.0973,                  1.206,                 1.2715,                 1.3603,                 1.2014,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.1431,                 1.2599,                 1.2236,                 1.3226,                 1.5798,                 1.2152,                0.67637,                 0.5541,                0.60978,                0.41135,                 1.1452,                 1.0967,                 1.2055,                 1.2702,                 1.3614,                 1.1998,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.1292,                 1.2537,                 1.2214,                 1.2976,                 1.5819,                 1.2143,                0.67612,                0.55224,                0.60991,                0.41152,                 1.1444,                 1.0958,                 1.2052,                  1.269,                 1.3613,                 1.1995,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.1369,                 1.2529,                 1.2259,                 1.3057,                 1.5723,                 1.2159,                 0.6838,                0.54881,                0.61065,                0.41183,                 1.1442,                 1.0954,                 1.2049,                 1.2695,                 1.3605,                 1.1998,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.1423,                 1.2709,                 1.2228,                  1.306,                 1.6017,                 1.2134,                0.67901,                0.55045,                0.61095,                 0.4125,                  1.144,                 1.0949,                 1.2046,                 1.2693,                  1.361,                 1.1997,               0.006337,               0.006337,               0.006337
                    188,                 1.1273,                 1.2521,                 1.2169,                 1.3027,                 1.5813,                 1.2077,                0.67707,                 0.5533,                0.61109,                0.41288,                 1.1436,                 1.0941,                 1.2044,                 1.2682,                 1.3629,                 1.1983,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.1338,                 1.2517,                 1.2242,                 1.3057,                 1.5735,                 1.2168,                0.67332,                0.55658,                0.61106,                0.41281,                 1.1433,                 1.0936,                 1.2043,                 1.2684,                 1.3624,                 1.1986,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.1325,                 1.2452,                 1.2233,                 1.3023,                 1.5674,                 1.2131,                0.67526,                0.55547,                0.61236,                0.41389,                 1.1428,                 1.0932,                 1.2038,                 1.2683,                 1.3609,                 1.1985,              0.0062776,              0.0062776,              0.0062776
                    191,                  1.128,                  1.258,                 1.2199,                 1.2989,                 1.5857,                 1.2141,                0.67109,                0.56128,                0.61259,                0.41406,                 1.1422,                 1.0929,                 1.2033,                 1.2674,                 1.3611,                 1.1978,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.1401,                 1.2677,                 1.2212,                 1.3071,                 1.6154,                 1.2115,                0.66866,                 0.5607,                0.61269,                0.41427,                  1.142,                 1.0922,                 1.2028,                 1.2675,                 1.3604,                 1.1974,               0.006238,               0.006238,               0.006238
                    193,                 1.1315,                 1.2415,                   1.22,                 1.2988,                 1.5676,                 1.2102,                0.67392,                0.55942,                0.61263,                0.41498,                 1.1419,                 1.0914,                 1.2029,                 1.2663,                 1.3604,                 1.1969,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.1308,                 1.2398,                 1.2166,                 1.2984,                 1.5651,                 1.2082,                0.68049,                0.55671,                0.61293,                0.41508,                 1.1417,                 1.0909,                 1.2027,                 1.2667,                 1.3586,                 1.1973,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.1304,                 1.2394,                 1.2168,                 1.2971,                 1.5707,                 1.2108,                0.68207,                0.55389,                0.61294,                0.41524,                 1.1415,                 1.0904,                 1.2028,                 1.2658,                 1.3604,                 1.1967,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.1264,                 1.2525,                 1.2204,                 1.2976,                 1.5835,                 1.2133,                 0.6762,                0.55613,                0.61308,                0.41534,                 1.1411,                   1.09,                 1.2026,                 1.2663,                 1.3585,                 1.1974,              0.0061588,              0.0061588,              0.0061588
                    197,                  1.126,                 1.2424,                 1.2168,                 1.3072,                 1.5683,                 1.2118,                0.67282,                0.55753,                  0.613,                0.41538,                 1.1407,                 1.0895,                 1.2023,                  1.266,                 1.3575,                 1.1968,               0.006139,               0.006139,               0.006139
                    198,                 1.1169,                 1.2431,                 1.2127,                 1.2886,                 1.5656,                 1.2097,                0.67226,                0.55964,                0.61323,                0.41574,                 1.1404,                 1.0893,                  1.202,                 1.2657,                 1.3574,                 1.1976,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.1228,                 1.2277,                 1.2119,                 1.2882,                 1.5445,                 1.2076,                0.66958,                   0.56,                0.61288,                0.41534,                 1.1405,                 1.0889,                 1.2022,                 1.2665,                 1.3564,                  1.198,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.1213,                 1.2334,                 1.2193,                 1.2999,                 1.5568,                 1.2146,                0.66417,                0.56415,                 0.6132,                 0.4161,                 1.1402,                 1.0886,                  1.202,                 1.2662,                 1.3559,                 1.1983,              0.0060796,              0.0060796,              0.0060796
                    201,                  1.119,                 1.2281,                 1.2139,                 1.2882,                 1.5481,                 1.2081,                0.66647,                0.56388,                0.61326,                0.41642,                 1.1397,                 1.0882,                 1.2015,                 1.2661,                 1.3545,                 1.1985,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.1177,                 1.2213,                  1.215,                 1.2887,                 1.5501,                 1.2075,                0.66561,                0.56453,                0.61364,                0.41653,                 1.1396,                 1.0878,                 1.2013,                 1.2652,                 1.3543,                 1.1983,                0.00604,                0.00604,                0.00604
                    203,                 1.1105,                 1.2285,                 1.2142,                 1.2755,                 1.5567,                 1.2081,                0.66229,                0.56704,                0.61419,                 0.4166,                 1.1394,                 1.0868,                 1.2011,                 1.2649,                 1.3529,                 1.1981,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.1278,                 1.2311,                 1.2141,                 1.2953,                 1.5586,                  1.206,                0.66371,                0.56759,                0.61462,                0.41667,                 1.1393,                 1.0864,                 1.2008,                  1.264,                 1.3524,                 1.1975,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.1355,                 1.2264,                 1.2199,                 1.3067,                 1.5518,                 1.2091,                 0.6668,                0.56458,                0.61507,                0.41718,                 1.1391,                  1.086,                 1.2005,                 1.2636,                 1.3525,                 1.1976,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.1095,                 1.2131,                 1.2052,                  1.286,                 1.5401,                 1.1998,                0.67331,                0.56171,                0.61593,                 0.4176,                 1.1391,                 1.0855,                 1.2006,                 1.2632,                 1.3525,                 1.1973,              0.0059608,              0.0059608,              0.0059608
                    207,                 1.1248,                 1.2292,                 1.2175,                 1.2991,                  1.552,                 1.2116,                0.67097,                0.56286,                0.61615,                 0.4175,                 1.1392,                 1.0854,                 1.2005,                 1.2632,                 1.3518,                 1.1975,               0.005941,               0.005941,               0.005941
                    208,                 1.1254,                 1.2165,                 1.2122,                 1.3055,                 1.5342,                 1.2053,                0.67254,                0.56029,                0.61609,                0.41718,                 1.1393,                  1.085,                 1.2004,                 1.2635,                 1.3512,                 1.1974,              0.0059212,              0.0059212,              0.0059212
